date	where	score	winner	loser
20190222	H	7-0	Virginia Tech	Duquesne
20190222	H	4-3	Virginia Tech	Liberty
20190222	H	5-2	SMU	Oklahoma Baptist
20190222	H	5-2	South Florida	Charlotte
20190222	H	6-1	Florida Gulf Coast	Bethune Cookman
20190222	A	6-1	Stetson	Georgia Southern
20190222	N	4-2	Texas Tech	Rice
20190222	N	4-2	DePaul	UTRGV
20190222	A	7-0	Villanova	Bentley
20190222	A	6-1	UC Davis	Holy Names
20190222	H	4-2	UC Irvine	Pacific (CA)
20190222	A	5-2	UCSD	Point Loma (CA)
20190222	A	4-3	Drexel	George Washington
20190222	H	5-2	Middle Tennessee	St. John's (NY)
20190222	N	4-0	UTSA	UTRGV
20190222	H	5-2	Cleveland State	Ball State
20190222	H	4-3	IUPUI	Dayton
20190222	H	4-0	Dartmouth	Memphis
20190222	A	7-0	Monmouth (NJ)	Georgetown
20190222	A	4-3	Toledo	Chicago State
20190222	H	7-0	Western Michigan	Hope
20190222	H	7-0	Western Michigan	Michigan State
20190222	A	4-2	Tennessee Tech	A&M-Corpus Christi
20190222	N	4-0	Arizona	Auburn
20190222	A	6-1	Oregon	Drake
20190222	H	4-0	Stanford	UC Davis
20190222	H	4-1	USC	UCLA
20190222	H	6-1	Washington	San Diego State
20190222	H	4-3	Army	NJIT
20190222	N	5-2	Texas A&M	Arizona State
20190222	N	4-1	Alabama	Fresno State
20190222	N	4-2	Ole Miss	Princeton
20190222	A	4-1	Tennessee	N.C. State
20190222	H	4-0	Vanderbilt	Lipscomb
20190222	H	6-1	Vanderbilt	North Florida
20190222	A	7-0	ETSU	UNC Greensboro
20190222	A	4-3	Abilene Christian	SMU
20190222	H	4-1	A&M-Corpus Christi	New Mexico State
20190222	H	6-1	Drake	Omaha
20190222	N	4-2	Troy	New Mexico State
20190222	N	4-3	Troy	Tennessee Tech
20190222	N	4-0	Louisiana	DePaul
20190222	N	4-3	Louisiana	UTSA
20190222	H	7-0	Texas Arlington	Lamar
20190222	N	4-1	Alabama A&M	Prairie View A&M
20190222	N	6-0	Alcorn State	Mississippi Valley
20190222	A	0-0	Seattle	Southern Utah
20190222	H	7-0	BYU	Air Force
20190222	H	6-1	Portland	Montana State
20190222	H	5-2	San Diego	UNC Wilmington
20190222	H	4-3	Wayne State	Lewis
20190222	A	6-1	Indianapolis	Ferris State
20190222	A	4-3	McKendree	Rockhurst
20190222	A	7-2	Christian Brothers	Blue Mountain
20190222	A	6-1	West Florida	Auburn Montgomery
20190222	N	7-0	St. Mary's (TX)	CSU-Pueblo
20190222	N	5-2	St. Mary's (TX)	UTPB
20190222	A	0-0	WNM	UTPB
20190222	H	4-2	Northwest Missouri	Maryville (MO)
20190222	A	6-1	Southwest Baptist (MO)	Drury
20190222	H	5-2	Georgia College	Augusta
20190222	N	8-1	Mercyhurst	Allegheny
20190222	N	4-3	CSU-Pueblo	WNM
20190222	N	4-0	Benedict	Fort Valley State
20190222	H	7-0	Lynn	Florida Tech
20190222	H	6-1	Rollins	Bates
20190222	H	9-0	Hardin-Simmons	Ozarks
20190222	A	7-2	Juniata	St. Vincent
20190222	H	5-4	St. Norbert	Edgewood
20190222	H	5-4	Ohio Wesleyan	Wooster
20190222	H	8-0	Lynchburg	Ferrum
20190222	A	5-4	Washington & Lee	Franklin & Marshall
20190222	A	6-3	Centre	Covenant
20190222	A	7-2	Southwestern (TX)	Concordia (TX)
20190222	N	5-4	Pomona-Pitzer	Gustavus Adolphus
20190222	A	6-3	Chicago	CWRU
20190222	N	9-0	Emory	Whitman
20190222	N	5-4	Wash U	Carnegie Mellon
20190222	H	0-0	Northwestern (MN)	St. Ambrose
20190222	A	8-1	NC Wesleyan	Christopher Newport
20190222	H	5-4	NC Wesleyan	Wesleyan (WV)
20190222	A	0-0	East Central (MS)	Itawamba (MS)
20190222	A	0-0	Gulf Coast (MS)	Gadsden State
20190222	A	9-0	American River	Shasta
20190222	A	5-4	Cosumnes  River	Reedley
20190222	H	5-4	Diablo Valley	Santa Rosa
20190222	H	7-2	Folsom Lake	Solano
20190222	A	5-4	Modesto	Fresno
20190222	A	7-2	Orange Coast	Bakersfield
20190222	H	8-1	San Diego City	Fullerton
20190222	A	7-2	Ventura	Saddleback
20190222	A	4-3	Sonoma State	Concordia (CA)
20190222	H	6-1	Green Bay	Cardinal Stritch
20190222	A	6-1	Valparaiso	Oral Roberts
20190223	A	4-0	Davidson	La Salle
20190223	A	4-3	Richmond	Navy
20190223	H	5-2	Duke	Coastal Carolina
20190223	H	7-0	South Florida	Mercer
20190223	A	4-2	Wichita State	Dartmouth
20190223	H	7-0	Liberty	NC A&T
20190223	N	4-2	Stetson	East Carolina
20190223	A	5-2	Baylor	Tulsa
20190223	A	4-3	Butler	Northern Illinois
20190223	N	4-1	Butler	Green Bay
20190223	A	4-3	Villanova	Connecticut
20190223	A	5-2	St. John's (NY)	Lipscomb
20190223	H	6-1	Xavier	Wright State
20190223	H	5-2	Idaho State	Northern Colorado
20190223	H	6-1	Weber State	Eastern Washington
20190223	H	5-2	Radford	Duquesne
20190223	H	7-0	UNC Asheville	NCCU
20190223	H	4-2	Indiana	Purdue
20190223	H	4-3	Michigan	Notre Dame
20190223	N	4-1	Nebraska	North Dakota
20190223	H	6-1	Penn State	Buffalo
20190223	A	4-3	Drexel	Georgetown
20190223	A	5-2	UNC Wilmington	Loyola Marymount
20190223	H	4-3	Old Dominion	Penn
20190223	N	4-3	Rice	Auburn
20190223	N	4-2	UTSA	Tennessee Tech
20190223	H	4-1	Northern Kentucky	Eastern Illinois
20190223	A	6-1	Youngstown State	Colgate
20190223	H	6-1	Brown	Fordham
20190223	H	6-1	Dartmouth	Boston University
20190223	N	4-1	Princeton	Fresno State
20190223	N	4-1	Princeton	Rice
20190223	A	4-1	Yale	William & Mary
20190223	A	4-3	Fairfield	St. Joseph's (PA)
20190223	A	5-2	Quinnipiac	Army
20190223	A	4-3	Binghamton	Navy
20190223	A	4-0	Toledo	Illinois - Chicago
20190223	A	4-3	Air Force	Southern Utah
20190223	N	5-2	San Diego State	Portland
20190223	H	4-2	UNLV	Gonzaga
20190223	A	4-1	Bryant	Army
20190223	A	6-1	Wagner	Queens (NY)
20190223	N	4-1	Arizona	Ole Miss
20190223	N	4-3	Arizona	Texas Tech
20190223	H	6-1	Utah	Marquette
20190223	H	4-3	Utah	Montana
20190223	H	4-3	Lehigh	Marist
20190223	N	4-1	Auburn	Fresno State
20190223	N	4-1	Alabama	Texas Tech
20190223	H	4-0	LSU	Jackson State
20190223	H	7-0	LSU	Southern Miss
20190223	N	4-2	Ole Miss	Alabama
20190223	N	4-2	Mississippi State	Oklahoma
20190223	H	5-2	South Carolina	Georgia State
20190223	H	7-0	Chattanooga	Carson-Newman
20190223	H	5-2	Chattanooga	USC Upstate
20190223	H	7-0	Furman	Appalachian State
20190223	H	4-1	A&M-Corpus Christi	DePaul
20190223	H	5-2	Drake	Nebraska
20190223	H	6-1	Drake	North Dakota
20190223	N	4-1	Louisiana	Troy
20190223	N	4-2	Alabama State	Jackson State
20190223	N	4-3	New Mexico State	UTRGV
20190223	H	5-2	BYU	Denver
20190223	A	6-1	Santa Clara	Sacramento State
20190223	H	7-0	Concordia (NY)	Manhattanville
20190223	H	6-1	Francis Marion	Barton
20190223	A	5-2	Lees-McRae	Johnson C. Smith
20190223	N	5-2	Lees-McRae	Milligan
20190223	H	5-2	Oklahoma Baptist	Kansas Wesleyan
20190223	N	9-0	Ouachita Baptist	Jacksonville (TX)
20190223	A	9-0	Ashland	Ohio Wesleyan
20190223	H	6-1	Ferris State	Tiffin
20190223	H	7-0	Wayne State	Indiana Tech
20190223	H	6-1	Lewis	Walsh
20190223	A	6-2	Quincy	Cornell College
20190223	N	7-0	Quincy	Wartburg
20190223	A	5-2	Illinois Springfield	William Jewell
20190223	H	7-0	Cedarville	Muskingum
20190223	H	6-1	Findlay	Lake Superior St.
20190223	H	7-0	Hillsdale	Michigan Tech
20190223	A	4-1	West Florida	Lee (TN)
20190223	N	0-0	St. Mary's (TX)	WNM
20190223	H	4-3	UTPB	CSU-Pueblo
20190223	H	5-2	Charleston	Bluefield
20190223	A	6-1	Wesleyan (WV)	Chowan
20190223	N	7-0	Southwest Baptist (MO)	Newman
20190223	N	4-3	Emporia State	McKendree
20190223	H	4-0	Azusa Pacific	Caltech
20190223	H	4-0	Azusa Pacific	Redlands
20190223	H	4-0	Biola	Whittier
20190223	H	6-1	Columbus State	Montevallo
20190223	H	5-2	Flagler	Saint Leo
20190223	H	6-1	North Georgia	Tusculum
20190223	H	6-1	Barry	Embry-Riddle (FL)
20190223	H	5-2	Florida Southern	Palm Beach Atlantic
20190223	N	6-3	Luther (IA)	St. John's (MN)
20190223	N	7-1	Simpson (IA)	Webster
20190223	N	6-3	LeTourneau	Austin
20190223	H	8-1	Mary Washington	Stevens
20190223	H	9-0	Salisbury	Bridgewater
20190223	H	9-0	Salisbury	Virginia Wesleyan
20190223	H	9-0	Carthage	Lake Forest
20190223	H	9-0	Elmhurst	Monmouth (IL)
20190223	A	9-0	Illinois Wesleyan	Knox (IL)
20190223	N	8-1	North Central (IL)	Illinois College
20190223	A	8-1	North Central (IL)	Loras
20190223	H	8-1	Swarthmore	Muhlenberg
20190223	H	6-3	Swarthmore	Washington & Lee
20190223	H	6-3	UC Santa Cruz	Foothill
20190223	A	7-2	Susquehanna	Shenandoah
20190223	H	9-0	Hobart & William Smith	Oneonta
20190223	H	9-0	RIT	St. John Fisher
20190223	A	9-0	Skidmore	St. Lawrence
20190223	A	9-0	Vassar	Clark (MA)
20190223	H	0-0	Olivet	IU South Bend
20190223	N	8-1	Carleton	Grinnell
20190223	N	7-2	Gustavus Adolphus	Whitman
20190223	H	5-4	Cornell College	Wartburg
20190223	H	9-0	Lawrence	Dubuque
20190223	A	6-3	Illinois Tech	Carthage
20190223	N	6-3	Allegheny	John Carroll
20190223	A	5-4	Kenyon	Mary Washington
20190223	N	5-4	Kenyon	Sewanee
20190223	H	7-2	Ohio Wesleyan	Grove City
20190223	A	9-0	Wabash	Elmhurst
20190223	H	9-0	Wittenberg	Shawnee State
20190223	H	9-0	UW Eau Claire	Dubuque
20190223	A	9-0	UW Eau Claire	Lawrence
20190223	A	5-4	Whitworth	Pacific Lutheran
20190223	A	0-0	Otterbein	Bethany (WV)
20190223	H	9-0	Otterbein	Grove City
20190223	N	5-4	Virginia Wesleyan	Goucher
20190223	A	0-0	Millsaps	Centenary (LA)
20190223	N	7-2	Millsaps	LeTourneau
20190223	N	7-2	Sewanee	Stevens
20190223	A	9-0	Austin	Centenary (LA)
20190223	A	0-0	Colorado College	Metropolitan State
20190223	H	5-0	Schreiner	Sul Ross State
20190223	A	8-1	Southwestern (TX)	Schreiner
20190223	N	9-0	Southwestern (TX)	Sul Ross State
20190223	H	9-0	Trinity (TX)	East Texas Baptist
20190223	A	0-0	Texas Lutheran	Mary Hardin-Baylor
20190223	H	8-1	CMS	Brandeis
20190223	H	6-3	CMS	Hope International
20190223	H	8-1	Principia	Simpson (IA)
20190223	N	6-3	Greenville	Illinois Wesleyan
20190223	A	7-1	Greenville	Knox (IL)
20190223	N	5-4	Chicago	Wash U
20190223	H	5-4	CWRU	Carnegie Mellon
20190223	N	9-0	Emory	Pomona-Pitzer
20190223	H	8-1	NYU	Coast Guard
20190223	N	0-0	Bethany Lutheran	Grand View
20190223	H	8-1	Northwestern (MN)	Edgewood
20190223	N	7-2	NC Wesleyan	Johns Hopkins
20190223	H	5-4	Piedmont	Brevard
20190223	N	5-2	Tyler JC (TX)	Cameron
20190223	H	9-0	Meridian (MS)	Holmes (MS)
20190223	H	9-0	Meridian (MS)	Marion Military
20190223	H	9-0	San Diego City	Bakersfield
20190223	H	6-3	San Diego City	Santa Barbara City
20190223	A	0-0	Bakersfield	Grossmont
20190223	A	0-0	Santa Barbara City	Grossmont
20190223	N	7-0	St. Edward's (TX)	CSU-Pueblo
20190223	N	6-1	St. Edward's (TX)	WNM
20190223	A	5-2	UAH	Southern Indiana
20190223	N	5-0	Arkansas Pine Bluff	Mississippi Valley
20190223	N	7-0	Valparaiso	Lamar
20190224	H	7-0	Miami (FL)	Clemson
20190224	H	4-0	N.C. State	NCCU
20190224	H	4-1	N.C. State	Virginia Tech
20190224	A	4-0	Central Florida	Samford
20190224	A	4-0	Central Florida	UAB
20190224	H	6-0	Kennesaw State	Belmont
20190224	N	4-3	Oklahoma	Kentucky
20190224	A	4-3	TCU	Tulane
20190224	N	7-0	Marquette	Montana
20190224	H	5-2	Xavier	Northern Kentucky
20190224	H	6-1	Idaho State	Eastern Washington
20190224	H	6-1	Portland State	Montana State
20190224	H	5-2	Weber State	Northern Colorado
20190224	H	4-3	Gardner-Webb	UNC Greensboro
20190224	H	6-1	UNC Asheville	Appalachian State
20190224	A	5-2	Michigan	Cleveland State
20190224	H	6-1	Ohio State	Notre Dame
20190224	H	6-1	UC Santa Barbara	Grand Canyon
20190224	H	7-0	Delaware	Johns Hopkins
20190224	H	7-0	Delaware	Rider
20190224	H	4-3	James Madison	Longwood
20190224	A	4-3	Charlotte	Florida Gulf Coast
20190224	H	7-0	Middle Tennessee	Tennessee State
20190224	H	5-2	Middle Tennessee	North Florida
20190224	H	4-0	Old Dominion	Yale
20190224	A	4-1	Southern Miss	Nicholls State
20190224	H	7-0	Columbia	Northwestern
20190224	H	6-1	Cornell	Colgate
20190224	H	5-2	Cornell	Iowa
20190224	H	5-2	Harvard	Memphis
20190224	A	4-3	Penn	William & Mary
20190224	A	0-0	Niagara	Le Moyne
20190224	H	5-2	Northern Illinois	Green Bay
20190224	A	4-3	NC A&T	King (TN)
20190224	H	5-2	Nevada	St. Mary's (CA)
20190224	H	4-3	New Mexico	Pacific (CA)
20190224	N	5-2	Bryant	NJIT
20190224	H	6-1	Sacred Heart	Holy Cross (MA)
20190224	H	4-3	Arizona State	San Diego
20190224	A	4-3	Oregon	Wisconsin
20190224	H	4-2	Stanford	California
20190224	H	6-1	Lehigh	Mount St. Mary's (MD)
20190224	A	4-2	Tennessee	Georgia Tech
20190224	A	8-1	The Citadel	Oglethorpe
20190224	A	7-0	ETSU	Wofford
20190224	H	4-1	Oral Roberts	Lamar
20190224	H	6-1	Georgia Southern	S.C. State
20190224	H	4-2	South Alabama	Florida Atlantic
20190224	N	4-1	Alabama A&M	Alcorn State
20190224	N	5-1	Prairie View A&M	Mississippi Valley
20190224	N	4-3	Gonzaga	Northern Arizona
20190224	H	6-1	Harding	UMSL
20190224	H	7-0	Drury	Newman
20190224	H	4-3	Rockhurst	Illinois Springfield
20190224	N	5-2	Tiffin	Michigan Tech
20190224	A	5-1	Bluefield State	Barton
20190224	H	7-0	Stonehill	Colby-Sawyer
20190224	A	7-2	Holy Names	UC Santa Cruz
20190224	A	6-1	Columbus State	West Alabama
20190224	H	4-3	Flagler	Lynn
20190224	H	4-3	Mercyhurst	Ashland
20190224	H	7-0	Lincoln Memorial	Virginia Wise
20190224	A	4-3	Tusculum	Young Harris (GA)
20190224	N	7-0	Rollins	Davenport
20190224	A	9-0	LeTourneau	Centenary (LA)
20190224	H	9-0	McMurry	Ozarks
20190224	H	8-1	Salisbury	Goucher
20190224	A	7-2	Johns Hopkins	Christopher Newport
20190224	N	7-2	Goucher	Bridgewater
20190224	A	9-0	RPI	Bard
20190224	A	9-0	Skidmore	RIT
20190224	A	5-0	Gustavus Adolphus	CWRU
20190224	N	7-2	Cornell College	Elmhurst
20190224	N	9-0	Illinois Tech	Lake Forest
20190224	N	7-2	Kenyon	Stevens
20190224	H	9-0	Oberlin	Ohio Northern
20190224	N	8-1	Bates	Rose-Hulman
20190224	H	6-3	Emerson	Endicott
20190224	N	9-0	TCNJ	Dickinson
20190224	A	5-4	TCNJ	Swarthmore
20190224	H	9-0	Lewis & Clark (OR)	Willamette
20190224	A	0-0	Randolph	Ferrum
20190224	A	5-4	Centre	Transylvania
20190224	N	5-4	Millsaps	Austin
20190224	A	5-4	Sewanee	Mary Washington
20190224	H	6-3	Occidental	Cal Lutheran
20190224	H	6-3	Yeshiva	Manhattanville
20190224	N	8-1	Carnegie Mellon	Whitman
20190224	N	5-3	Chicago	Emory
20190224	A	9-0	NYU	Baruch
20190224	A	7-2	Rochester (NY)	Ithaca
20190224	N	5-1	Wash U	Pomona-Pitzer
20190224	A	8-1	ASA (Miami)	Eastern Florida
20190224	A	0-0	Bellevue	Pacific Lutheran
20190224	H	7-0	Wright State	Earlham
20190224	H	7-0	Wright State	Indiana East
20190224	H	4-3	La Salle	Fairfield
20190224	A	6-1	St. Edward's (TX)	UTPB
20190224	A	4-0	Sonoma State	UCSD
20190224	A	6-1	UAH	Bellarmine
20190225	H	7-0	Campbell	Wesleyan (WV)
20190225	H	4-3	UCSD	Concordia (CA)
20190225	H	7-0	UNLV	Northern Arizona
20190225	H	5-2	Georgia	Florida Atlantic
20190225	N	8-1	Davenport	Rose-Hulman
20190225	H	6-1	Tiffin	Lake Superior St.
20190225	H	7-0	Lee (TN)	Martin Methodist
20190225	H	5-2	Edinboro	Roberts Wesleyan
20190225	H	4-3	Anderson (SC)	Newberry
20190225	H	7-0	Wingate	Mars Hill
20190225	N	6-1	Palm Beach Atlantic	Rose-Hulman
20190225	A	8-1	Jones	Coastal Alabama
20190226	H	7-0	Texas	Incarnate Word
20190226	H	7-0	Radford	Mount St. Mary's (MD)
20190226	H	5-2	Elon	Liberty
20190226	A	4-3	Florida Atlantic	Georgia State
20190226	H	4-2	UCLA	Grand Canyon
20190226	H	6-1	Texas A&M	Lamar
20190226	N	5-2	Texas A&M	Tulsa
20190226	H	6-1	Georgia	Mercer
20190226	A	0-0	New Orleans	South Alabama
20190226	A	6-1	Emmanuel (GA)	Southern Wesleyan
20190226	H	7-0	North Greenville	SMC
20190226	H	4-3	Queens (NY)	ASA (Brooklyn)
20190226	H	7-0	Southern Arkansas	Texas Tyler
20190226	A	6-1	Emporia State	William Jewell
20190226	A	5-2	Lander	Georgia College
20190226	H	7-0	North Georgia	Augusta
20190226	A	6-1	Aiken	Francis Marion
20190226	H	4-0	Lenoir-Rhyne	Limestone
20190226	N	6-3	Augustana (IL)	Rose-Hulman
20190226	N	7-2	Hanover	St. Mary's (MN)
20190226	A	6-3	Oneonta	Yeshiva
20190226	H	9-0	Washington & Lee	Randolph
20190226	H	5-4	NC Wesleyan	Mount Olive
20190226	A	5-4	Piedmont	Covenant
20190226	N	0-0	Cowley County (KS)	McPherson
20190226	A	0-0	Cowley County (KS)	McPherson
20190226	H	8-1	Wallace State	Marion Military
20190226	H	8-1	Itawamba (MS)	Copiah-Lincoln (MS)
20190226	A	9-0	Gulf Coast (MS)	Holmes (MS)
20190226	A	9-0	Chabot	Cabrillo
20190226	H	8-0	Foothill	Mission
20190226	H	5-4	Orange Coast	Riverside
20190226	H	5-4	Saddleback	Fullerton
20190226	A	0-0	Grossmont	Desert
20190226	H	0-0	San Diego City	Imperial Valley
20190226	A	9-0	San Diego Mesa	Palomar
20190226	A	9-0	Cerritos	Mt. San Antonio
20190226	H	9-0	El Camino	Victor Valley
20190226	H	9-0	Ventura	LA Pierce
20190227	H	7-0	St. John's (NY)	Fairleigh Dickinson
20190227	A	9-0	Longwood	Southern Virginia
20190227	A	6-1	Michigan	Michigan State
20190227	A	4-2	UTSA	A&M-Corpus Christi
20190227	H	6-1	Jacksonville State	North Alabama
20190227	H	6-1	Tennessee	Middle Tennessee
20190227	A	7-0	Illinois State	Saint Louis
20190227	H	7-0	South Alabama	Jackson State
20190227	H	4-3	San Diego	Oklahoma State
20190227	A	7-0	Lake Superior St.	Davis & Elkins
20190227	H	6-0	Newman	Kansas Wesleyan
20190227	H	4-3	Tusculum	Lee (TN)
20190227	A	6-1	Wingate	Newberry
20190227	H	5-2	Rollins	Flagler
20190227	A	6-3	Gulf Coast (MS)	Jones
20190227	H	5-4	Saddleback	Riverside
20190228	H	4-1	North Carolina	Duke
20190228	H	6-1	Wake Forest	Virginia Tech
20190228	N	4-2	Oklahoma State	California
20190228	A	4-3	Villanova	UCSD
20190228	H	4-3	Western Michigan	Valparaiso
20190228	H	4-0	San Diego State	UC Davis
20190228	A	4-3	Arizona	Cal Poly
20190228	N	5-2	Pepperdine	Ball State
20190228	A	0-0	Johnson C. Smith	Catawba
20190228	N	5-4	Davenport	Southeastern (FL)
20190228	H	6-1	MSU-Texas	St. Mary's (TX)
20190228	H	7-0	Wesleyan (WV)	Lake Superior St.
20190228	H	7-0	Catawba	Johnson C. Smith
20190228	A	9-0	Calvin	Wisconsin Lutheran
20190228	A	0-0	Hampden-Sydney	Ferrum
20190228	A	9-0	Seward County (KS)	Collin County (TX)
20190228	A	5-2	Laredo (TX)	UTRGV
20190228	A	7-2	Gulf Coast (MS)	East Central (MS)
20190228	A	6-3	Diablo Valley	Solano
20190228	A	9-0	Irvine Valley	Fullerton
20190228	H	7-2	Saddleback	Orange Coast
20190228	H	7-0	San Diego City	Palomar
20190228	A	9-0	Cerritos	Victor Valley
20190228	H	9-0	El Camino	Mt. San Antonio
20190228	H	8-1	Glendale (CA)	LA Pierce
20190301	H	7-0	Dayton	Saint Louis
20190301	H	5-0	Clemson	S.C. State
20190301	H	4-3	Georgia Tech	Florida State
20190301	H	5-2	Notre Dame	Michigan State
20190301	H	4-0	Central Florida	Bethune Cookman
20190301	H	4-0	Central Florida	Bethune Cookman
20190301	H	4-2	Wichita State	Drake
20190301	H	4-0	Baylor	Illinois
20190301	H	4-1	Oklahoma	Tulsa
20190301	H	7-0	Butler	Cardinal Stritch
20190301	H	4-3	Portland State	Montana
20190301	H	4-2	Indiana	Northwestern
20190301	A	4-1	Ohio State	Penn State
20190301	H	6-1	Drexel	Bucknell
20190301	H	7-0	James Madison	Coppin State
20190301	H	7-0	James Madison	Howard
20190301	H	4-3	Cleveland State	Buffalo
20190301	N	6-1	Northern Kentucky	Wooster
20190301	N	6-1	Princeton	Wisconsin
20190301	A	5-2	Binghamton	NJIT
20190301	H	6-1	Utah State	Denver
20190301	H	6-1	Eastern Illinois	Millikin
20190301	H	5-2	Austin Peay	Southern Indiana
20190301	H	7-0	Tennessee State	Arkansas Pine Bluff
20190301	H	4-0	Utah	Old Dominion
20190301	A	7-0	Texas A&M	Auburn
20190301	H	5-2	Arkansas	South Carolina
20190301	H	5-2	Alabama	LSU
20190301	H	7-0	Mississippi State	Vanderbilt
20190301	A	4-2	Georgia	Tennessee
20190301	A	4-3	Kentucky	Ole Miss
20190301	H	6-1	Furman	Georgia Southern
20190301	H	4-0	Wofford	Samford
20190301	N	8-1	Incarnate Word	Trinity (TX)
20190301	H	6-1	Drake	Oral Roberts
20190301	A	5-2	Omaha	Creighton
20190301	H	4-0	Georgia State	Kennesaw State
20190301	H	4-3	Georgia State	North Florida
20190301	H	6-0	Troy	North Alabama
20190301	A	5-2	Daemen	Fairmont State
20190301	H	4-3	Oklahoma Baptist	TAMU-Texarkana
20190301	N	7-0	Ouachita Baptist	William Jewell
20190301	A	7-2	Wayne State	Northwestern Ohio
20190301	H	7-0	Drury	Northwest Missouri
20190301	N	4-0	Maryville (MO)	Newman
20190301	A	4-3	Illinois Springfield	Hillsdale
20190301	N	0-0	Montevallo	Spring Hill
20190301	A	0-0	Christian Brothers	Delta State
20190301	H	5-2	MSU-Texas	Southeastern (OK)
20190301	H	4-1	Cameron	St. Mary's (TX)
20190301	H	5-2	Arkansas Ft. Smith	Dallas Baptist
20190301	A	0-0	Lindenwood	UMKC
20190301	A	5-2	Metropolitan State	Colorado Mesa
20190301	A	6-1	Columbus State	Queens (NC)
20190301	N	0-0	Buena Vista	Minnesota Morris
20190301	N	6-3	Hardin-Simmons	East Texas Baptist
20190301	A	9-0	LeTourneau	Howard Payne
20190301	A	5-4	Texas Dallas	Collin County (TX)
20190301	A	5-1	St. Mary's (MD)	Randolph
20190301	N	6-3	Augustana (IL)	Birmingham Southern
20190301	H	7-2	North Central (IL)	Concordia (WI)
20190301	A	9-0	Calvin	Ripon
20190301	H	9-0	Cornell College	Dubuque
20190301	N	5-4	Illinois Tech	Roosevelt
20190301	A	5-2	Wittenberg	Transylvania
20190301	A	9-0	UW Eau Claire	Edgewood
20190301	A	9-0	UW La Crosse	Lawrence
20190301	N	6-3	Trinity (TX)	Laredo (TX)
20190301	A	9-0	Covenant	Maryville (TN)
20190301	A	9-0	Piedmont	Berea
20190301	N	9-0	Seward County (KS)	Jacksonville (TX)
20190301	H	9-0	East Central (MS)	Southwest (MS)
20190301	A	9-0	Hinds (MS)	Copiah-Lincoln (MS)
20190301	H	7-2	Meridian (MS)	Jones
20190301	A	8-1	American River	Solano
20190301	A	5-4	Folsom Lake	Diablo Valley
20190301	H	5-4	Fresno	Reedley
20190301	A	6-3	Modesto	Cosumnes  River
20190301	A	7-2	Foothill	Chabot
20190301	H	9-0	Riverside	Mt. San Jacinto
20190301	A	0-0	Grossmont	Santa Rosa
20190301	H	6-3	San Diego City	Glendale (CA)
20190301	H	7-0	Wright State	Indiana Southeast
20190301	H	5-2	Minnesota	Washington
20190301	H	4-3	Sonoma State	Holy Names
20190301	N	6-0	Southern Utah	Mesa (AZ)
20190301	H	7-0	UMKC	Lindenwood
20190302	N	4-2	Fordham	Delaware
20190302	N	4-2	St. Joseph's (PA)	Saint Louis
20190302	H	4-3	VCU	Liberty
20190302	A	7-0	North Carolina	Virginia Tech
20190302	N	6-1	SMU	Wagner
20190302	H	6-1	Temple	Bucknell
20190302	H	4-0	Kennesaw State	Austin Peay
20190302	H	7-0	Baylor	Purdue
20190302	H	7-0	TCU	Rice
20190302	H	5-2	Northern Arizona	Southern Utah
20190302	H	5-2	Portland State	Eastern Washington
20190302	H	6-1	Campbell	USC Upstate
20190302	H	6-1	Gardner-Webb	S.C. State
20190302	A	6-1	UNC Asheville	Wofford
20190302	A	9-0	College of Charleston	Washington (MD)
20190302	N	7-0	College of Charleston	Methodist (NC)
20190302	A	5-2	Elon	Richmond
20190302	N	4-3	Charlotte	North Florida
20190302	H	6-1	UAB	Alabama A&M
20190302	H	6-1	UTSA	UTRGV
20190302	A	6-1	Northern Kentucky	Niagara
20190302	H	6-1	Columbia	SMU
20190302	A	5-2	Quinnipiac	Sacred Heart
20190302	N	5-2	Buffalo	Xavier
20190302	H	4-0	Boise State	Weber State
20190302	A	5-2	Bryant	Binghamton
20190302	A	5-2	Merrimack	NYIT
20190302	H	5-2	Belmont	Lipscomb
20190302	A	9-0	Eastern Illinois	North Central (IL)
20190302	A	4-3	Tennessee Tech	Chattanooga
20190302	H	6-0	Army	St. Bonaventure
20190302	A	0-0	Boston University	MIT
20190302	H	7-0	Mississippi State	Kentucky
20190302	A	4-2	The Citadel	Southern Wesleyan
20190302	H	7-0	ETSU	Louisiana
20190302	A	5-2	Mercer	Stetson
20190302	A	4-1	Samford	Presbyterian
20190302	A	4-3	Illinois State	Illinois - Chicago
20190302	H	6-1	Omaha	Chicago State
20190302	H	6-1	Coastal Carolina	NC A&T
20190302	H	7-0	Coastal Carolina	Toledo
20190302	A	4-2	Georgia Southern	Presbyterian
20190302	H	4-0	BYU	Old Dominion
20190302	H	7-0	Gonzaga	Seattle
20190302	H	7-0	Gonzaga	Seattle
20190302	N	4-3	Loyola Marymount	Brown
20190302	H	4-3	Pacific (CA)	Lamar
20190302	H	5-1	Portland	Montana
20190302	H	6-1	Barton	Edinboro
20190302	H	4-3	Chowan	Belmont Abbey
20190302	A	4-3	Francis Marion	Mount Olive
20190302	H	5-2	Southern Wesleyan	Mars Hill
20190302	H	4-3	Roberts Wesleyan	Millersville
20190302	H	7-0	Southern Arkansas	Dallas Baptist
20190302	H	6-1	Southern Arkansas	William Jewell
20190302	A	7-2	Lake Superior St.	Lawrence Tech
20190302	A	7-0	Indianapolis	Northwest Missouri
