date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20190913	485171	497736	N	  16	North Florida	Dominik Barton      	VCU	Rayane Stable       	6-2, 3-6, 7-6(12)
20190913	485238	456367	N	  16	UNC Wilmington	Austin Hussey       	Coastal Carolina	Zak Talic           	6-3, 6-3
20190913	497883	437376	N	  16	UNC Wilmington	Bruno Caula         	UNC Asheville	Oli Nolan           	3-6, 7-6(6), 6-4
20190913	509770	415282	N	  16	Florida	Blaise Bicknell     	Georgia Gwinnett	Federico Herrera Duran	6-2, 6-4
20190913	490038	488592	N	  16	Georgia Gwinnett	Federico Bonacia    	Florida	Brian Berdusco      	2-6, 6-3, 7-6(5)
20190913	497736	437376	N	C-SF	VCU	Rayane Stable       	UNC Asheville	Oli Nolan           	2-6, 6-4, 6-0
20190913	458156	485238	N	C-SF	VCU	Inigo Torre Martin  	UNC Wilmington	Austin Hussey       	6-4, 4-6, 6-0
20190913	485558	456367	N	C-SF	Presbyterian	Maxwell Benson      	Coastal Carolina	Zak Talic           	7-6(5), 5-7, 7-6(2)
20190913	490038	485171	N	C-SF	Georgia Gwinnett	Federico Bonacia    	North Florida	Dominik Barton      	6-3, 6-4
20190913	485558	415282	N	C-QF	Presbyterian	Maxwell Benson      	Georgia Gwinnett	Federico Herrera Duran	6-3, 6-0
20190913	437376	488592	N	C-QF	UNC Asheville	Oli Nolan           	Florida	Brian Berdusco      	6-2, 6-3
20190913	497736	456367	N	C-16	VCU	Rayane Stable       	Coastal Carolina	Zak Talic           	6-2, 6-1
20190913	488592	466151	N	C-16	Florida	Brian Berdusco      	VCU	Timo Zgraggen       	6-2, 4-6, 6-4
20190913	403548	488590	N	C-SF	North Florida	Nilo Duarte         	Florida	Greysen Cacciatore  	6-2, 3-6, 7-6(5)
20190913	485195	485189	N	   F	UNC Wilmington	Dillon Gooch        	North Florida	Federico Nani       	6-4, 6-4
20190913	485189	485197	N	  SF	North Florida	Federico Nani       	UNC Wilmington	Cole Groetsch       	6-2, 6-2
20190913	485195	497884	N	  SF	UNC Wilmington	Dillon Gooch        	UNC Wilmington	Leonardo Sprovieri  	7-5, 7-5
20190913	485189	459646	N	  QF	North Florida	Federico Nani       	Georgia Gwinnett	Sergio Valinotti    	6-2, 6-2
20190913	485195	417640	N	  QF	UNC Wilmington	Dillon Gooch        	Coastal Carolina	Pyry Hyrkkonen      	7-5, 6-2
20190913	485197	485563	N	  QF	UNC Wilmington	Cole Groetsch       	Presbyterian	Oscar Alvarez       	6-1, 6-2
20190913	497884	409912	N	  QF	UNC Wilmington	Leonardo Sprovieri  	Gardner-Webb	Ross Gilbert        	6-4, 6-2
20190913	485189	456447	N	  16	North Florida	Federico Nani       	Coastal Carolina	Daiki Tanabe        	3-6, 6-3, 6-1
20190913	409912	454618	N	  16	Gardner-Webb	Ross Gilbert        	Presbyterian	Daniel Stenger      	5-7, 6-3, 6-3
20190913	485563	494199	N	  16	Presbyterian	Oscar Alvarez       	UNC Asheville	Leo Bierbaum        	6-4, 0-6, 6-1
20190913	485195	514099	N	  16	UNC Wilmington	Dillon Gooch        	UNC Asheville	Harry Thursfield    	6-2, 6-4
20190913	456447	514099	N	 C-F	Coastal Carolina	Daiki Tanabe        	UNC Asheville	Harry Thursfield    	7-5, 7-6(2)
20190913	485563	459646	N	C-SF	Presbyterian	Oscar Alvarez       	Georgia Gwinnett	Sergio Valinotti    	3-6, 6-4, 6-1
20190913	514099	454618	N	C-SF	UNC Asheville	Harry Thursfield    	Presbyterian	Daniel Stenger      	7-5, 6-3
20190913	456447	494199	N	C-SF	Coastal Carolina	Daiki Tanabe        	UNC Asheville	Leo Bierbaum        	5-7, 6-1, 6-3
20190913	417640	409912	N	C-SF	Coastal Carolina	Pyry Hyrkkonen      	Gardner-Webb	Ross Gilbert        	5-7, 6-0, 7-6(4)
20190913	454618	494199	N	C-16	Presbyterian	Daniel Stenger      	UNC Asheville	Leo Bierbaum        	6-3, 6-4
20190913	434833	486744	N	   F	UNC Wilmington	Michael Morphy      	Gardner-Webb	Sebastian Harris    	6-2, 6-4
20190913	486744	395885	N	  SF	Gardner-Webb	Sebastian Harris    	Presbyterian	Jaime Castillo Lopez	6-4, 6-4
20190913	434833	395834	N	  SF	UNC Wilmington	Michael Morphy      	Coastal Carolina	Juan Castellanos    	7-6(4), 2-6, 6-3
20190913	486744	408760	N	  QF	Gardner-Webb	Sebastian Harris    	Coastal Carolina	Francesco Gamero Cori	2-6, 7-6(4), 6-2
20190913	395885	494200	N	  QF	Presbyterian	Jaime Castillo Lopez	UNC Asheville	Quinn Fender        	6-3, 7-6(4)
20190913	434833	513726	N	  QF	UNC Wilmington	Michael Morphy      	Presbyterian	Teodor Cariov       	2-6, 6-3, 6-0
20190913	395834	431571	N	  QF	Coastal Carolina	Juan Castellanos    	UNC Asheville	Finlay McFadyen     	6-1, 6-2
20190913	408760	431571	N	 C-F	Coastal Carolina	Francesco Gamero Cori	UNC Asheville	Finlay McFadyen     	6-4, 6-2
20190913	431571	513726	N	C-SF	UNC Asheville	Finlay McFadyen     	Presbyterian	Teodor Cariov       	7-5, 6-2
20190913	408760	494200	N	C-SF	Coastal Carolina	Francesco Gamero Cori	UNC Asheville	Quinn Fender        	3-6, 6-4, 6-3
20190913	510913	514153	N	   F	Gardner-Webb	Victor Putter       	UNC Wilmington	Griffin Babineaux   	4-6, 6-2, 6-2
20190913	510913	398348	N	  SF	Gardner-Webb	Victor Putter       	Presbyterian	Alberto Conde       	6-1, 7-6(3)
20190913	514153	485560	N	  SF	UNC Wilmington	Griffin Babineaux   	Presbyterian	Jonathan Bedard     	3-6, 6-4, 7-6(4)
20190913	510913	398034	N	  QF	Gardner-Webb	Victor Putter       	UNC Asheville	Edward Colclough    	6-1, 6-3
20190913	398348	461745	N	  QF	Presbyterian	Alberto Conde       	Gardner-Webb	Jacob Wall          	6-4, 6-3
20190913	485560	443250	N	  QF	Presbyterian	Jonathan Bedard     	Gardner-Webb	Stefano Puga        	7-6(6), 4-6, 7-6(6)
20190913	514153	430522	N	  QF	UNC Wilmington	Griffin Babineaux   	UNC Asheville	James Massie        	6-0, 6-2
20190913	398034	443250	N	 C-F	UNC Asheville	Edward Colclough    	Gardner-Webb	Stefano Puga        	7-5, 6-1
20190913	443250	430522	N	C-SF	Gardner-Webb	Stefano Puga        	UNC Asheville	James Massie        	6-1, 6-1
20190913	485560	398348	N	C-SF	Presbyterian	Jonathan Bedard     	Presbyterian	Alberto Conde       	
20190913	398034	461745	N	C-SF	UNC Asheville	Edward Colclough    	Gardner-Webb	Jacob Wall          	6-2, 6-1
20190913	430522	461745	N	C-16	UNC Asheville	James Massie        	Gardner-Webb	Jacob Wall          	6-0, 6-2
20190913	488572	456625	N	   F	Memphis	Jeremy Taylor       	Troy	Christopher Tasker  	6-1, 6-3
20190913	439402	512469	N	   F	Memphis	Jan Pallares        	UAB	Nikola Puric        	6-3, 7-5
20190913	404556	510570	N	   F	UAB	Tom El Safadi       	Chattanooga	Turner Voges        	6-3, 6-4
20190913	488957	512953	N	   F	UAB	Daniel Janko        	Eastern Illinois	Max Pilipovic-Kljajic	6-0, 6-1
20190913	512950	497143	N	   F	Eastern Illinois	Pau Riera           	UAB	Chase Parker        	6-4, 6-3
20190913	486524	501928	N	   F	Chattanooga	Tomas Rodriguez     	Eastern Illinois	Daniel Hernandez    	6-4, 7-6(8)
20190913	409640	512703	N	   F	Chattanooga	Niklas Gerdes       	Troy	Javier Llinares Pellicer	6-1, 6-2
20190913	510570	501928	N	   F	Chattanooga	Turner Voges        	Eastern Illinois	Daniel Hernandez    	7-6(8), 6-4
20190913	497676	429344	N	   F	ETSU	Dimitri Badra       	UAB	Nikolai Manchev     	6-3, 6-2
20190913	405365	512469	N	   F	ETSU	Miguel Este         	UAB	Nikola Puric        	6-3, 2-0
20190913	432959	429944	N	   F	Troy	Oskar Michalek      	Chattanooga	Jacob Marshall      	6-3, 6-1
20190913	488574	488957	N	  SF	Memphis	Patrick Sydow       	UAB	Daniel Janko        	6-3, 6-2
20190913	488574	404556	N	  SF	Memphis	Patrick Sydow       	UAB	Tom El Safadi       	6-4, 6-4
20190913	512469	429944	N	  SF	UAB	Nikola Puric        	Chattanooga	Jacob Marshall      	6-3, 6-3
20190913	512469	512950	N	  SF	UAB	Nikola Puric        	Eastern Illinois	Pau Riera           	6-3, 6-2
20190913	439997	433103	N	  SF	UAB	Giovani Pasini      	ETSU	Chris Mikrovas      	6-4, 6-1
20190913	404556	455673	N	  SF	UAB	Tom El Safadi       	Memphis	Marshall Sullivan   	6-4, 6-2
20190913	512955	455673	N	  SF	Eastern Illinois	Christos Kyrillou   	Memphis	Marshall Sullivan   	6-3, 6-3
20190913	501928	456625	N	  SF	Eastern Illinois	Daniel Hernandez    	Troy	Christopher Tasker  	Default
20190913	501928	429344	N	  SF	Eastern Illinois	Daniel Hernandez    	UAB	Nikolai Manchev     	6-3, 6-1
20190913	429944	497143	N	  SF	Chattanooga	Jacob Marshall      	UAB	Chase Parker        	6-2, 6-2
20190913	510570	439997	N	  SF	Chattanooga	Turner Voges        	UAB	Giovani Pasini      	6-2, 6-0
20190913	510570	512955	N	  SF	Chattanooga	Turner Voges        	Eastern Illinois	Christos Kyrillou   	6-2, 6-3
20190913	405365	512703	N	  SF	ETSU	Miguel Este         	Troy	Javier Llinares Pellicer	6-2, 7-6(4)
20190913	456625	439997	N	  SF	Troy	Christopher Tasker  	UAB	Giovani Pasini      	6-1, 6-1
20190913	512703	512953	N	  SF	Troy	Javier Llinares Pellicer	Eastern Illinois	Max Pilipovic-Kljajic	6-2, 6-3
20190913	488572	486524	N	    	Memphis	Jeremy Taylor       	Chattanooga	Tomas Rodriguez     	6-1, 6-4
20190913	488957	512950	N	    	UAB	Daniel Janko        	Eastern Illinois	Pau Riera           	6-1, 6-2
20190913	409640	432959	N	    	Chattanooga	Niklas Gerdes       	Troy	Oskar Michalek      	6-2, 6-3
20190913	409640	488574	N	    	Chattanooga	Niklas Gerdes       	Memphis	Patrick Sydow       	6-3, 6-3
20190913	497676	512955	N	    	ETSU	Dimitri Badra       	Eastern Illinois	Christos Kyrillou   	6-0, 6-4
20190913	432959	439402	N	    	Troy	Oskar Michalek      	Memphis	Jan Pallares        	6-3, 6-4
20190913	512702	404556	N	    	Troy	Carles Anton Talaya 	UAB	Tom El Safadi       	6-0, 6-1
20190913	488574	405365	N	   F	Memphis	Patrick Sydow       	ETSU	Miguel Este         	2-6, 6-3, 1-0(10)
20190913	512955	433103	N	   F	Eastern Illinois	Christos Kyrillou   	ETSU	Chris Mikrovas      	1-6, 6-4, 1-0(9)
20190913	512702	439997	N	   F	Troy	Carles Anton Talaya 	UAB	Giovani Pasini      	3-6, 6-0, 1-0(10)
20190913	456625	512703	N	   F	Troy	Christopher Tasker  	Troy	Javier Llinares Pellicer	5-7, 6-2, 1-0(9)
20190913	512703	456625	N	   F	Troy	Javier Llinares Pellicer	Troy	Christopher Tasker  	5-7, 6-2, 1-0(9)
20190913	439402	486524	N	  SF	Memphis	Jan Pallares        	Chattanooga	Tomas Rodriguez     	6-7, 6-3, 1-0(7)
20190913	456625	497676	N	  SF	Troy	Christopher Tasker  	ETSU	Dimitri Badra       	6-2, 5-7, 1-0(8)
20190913	512703	429944	N	  SF	Troy	Javier Llinares Pellicer	Chattanooga	Jacob Marshall      	6-3, 4-6, 1-0(4)
20190913	497676	488957	N	    	ETSU	Dimitri Badra       	UAB	Daniel Janko        	6-4, 4-6, 1-0(11)
20190913	512702	488572	N	    	Troy	Carles Anton Talaya 	Memphis	Jeremy Taylor       	1-6, 7-6(5), 1-0(6)
20190913	512702	409640	N	    	Troy	Carles Anton Talaya 	Chattanooga	Niklas Gerdes       	4-6, 6-2, 1-0(8)
20190913	487101	459718	N	   F	SNHU	Willem Van Biezen   	SNHU	Bas Van Biezen      	6-4, 6-4
20190913	459718	512209	N	  SF	SNHU	Bas Van Biezen      	St. Thomas Aquinas	Odysseas Papaiouannou	4-6, 7-5, 1-0(3)
20190913	487101	486010	N	  SF	SNHU	Willem Van Biezen   	Concordia (NY)	Jan Seno            	6-7, 7-5, 1-0(7)
20190913	486010	426915	N	  QF	Concordia (NY)	Jan Seno            	Concordia (NY)	William Lindqvist Nilsson	6-4
20190913	512209	511206	N	  QF	St. Thomas Aquinas	Odysseas Papaiouannou	Concordia (NY)	Tobias Lentz        	7-5, 6-3
20190913	459718	502110	N	  QF	SNHU	Bas Van Biezen      	Le Moyne	Tom Jarry           	1-6, 6-2, 1-0(10)
20190913	487101	486115	N	  QF	SNHU	Willem Van Biezen   	St. Thomas Aquinas	Marcel Volz         	6-1, 7-6(5)
20190913	511206	512207	N	  16	Concordia (NY)	Tobias Lentz        	St. Thomas Aquinas	Roberto Chong       	6-2, 6-4
20190913	486010	512230	N	  16	Concordia (NY)	Jan Seno            	Queens (NY)	Moritz Borges       	6-0, 6-2
20190913	426915	512231	N	  16	Concordia (NY)	William Lindqvist Nilsson	Queens (NY)	Eduardo Marino      	7-5, 6-7(6), 1-0(7)
20190913	512209	486564	N	  16	St. Thomas Aquinas	Odysseas Papaiouannou	Queens (NY)	kareem Rashad       	6-2, 6-3
20190913	486115	430545	N	  16	St. Thomas Aquinas	Marcel Volz         	Concordia (NY)	Henry Masters       	6-3, 6-1
20190913	502110	502563	N	  16	Le Moyne	Tom Jarry           	Post	Nino Krenta         	6-1, 6-1
20190913	459718	406228	N	  16	SNHU	Bas Van Biezen      	Concordia (NY)	Michele Fenoaltea   	7-6, 6-7, 1-0(4)
20190913	487101	486804	N	  16	SNHU	Willem Van Biezen   	Chestnut Hill	Tom Pitchley        	6-2, 6-3
20190913	486804	512229	N	  32	Chestnut Hill	Tom Pitchley        	Queens (NY)	Francisco Gonzalez  	6-1, 6-4
20190913	426915	515057	N	  32	Concordia (NY)	William Lindqvist Nilsson	Sciences (Philadelphia)	Oscar Serra         	6-3, 7-5
20190913	511206	461201	N	  32	Concordia (NY)	Tobias Lentz        	Queens (NY)	Nicholas Volos      	6-2, 6-2
20190913	430545	487099	N	  32	Concordia (NY)	Henry Masters       	SNHU	Fernando Torres     	7-6(4), 1-6, 1-0(7)
20190913	486010	512906	N	  32	Concordia (NY)	Jan Seno            	Chestnut Hill	Killian Dagneaux    	4-6, 6-3, 1-0(7)
20190913	406228	454938	N	  32	Concordia (NY)	Michele Fenoaltea   	Adelphi	Luke Stirling       	6-3, 6-2
20190913	502563	512208	N	  32	Post	Nino Krenta         	St. Thomas Aquinas	Alvaro Barranco     	6-2, 6-3
20190913	512230	487100	N	  32	Queens (NY)	Moritz Borges       	SNHU	Emmanuel Vacalares  	6-4, 7-5
20190913	486564	513220	N	  32	Queens (NY)	kareem Rashad       	Le Moyne	Erik Adler          	6-2, 7-5
20190913	512231	463268	N	  32	Queens (NY)	Eduardo Marino      	Stonehill	Russell White       	3-6, 6-1, 1-0(8)
20190913	512207	499249	N	  32	St. Thomas Aquinas	Roberto Chong       	District of Columbia	Kostiantyn Kalchev  	6-4, 5-7, 1-0(12)
20190913	512209	510232	N	  32	St. Thomas Aquinas	Odysseas Papaiouannou	Concordia (NY)	Jonatan Lundahl     	6-3, 3-6, 1-0(14)
20190913	486115	501078	N	  32	St. Thomas Aquinas	Marcel Volz         	Queens (NY)	Mariano Biblioni    	6-2, 6-1
20190913	502110	512245	N	  32	Le Moyne	Tom Jarry           	Assumption	Brady Ryan          	6-0, 6-1
20190913	459718	513221	N	  32	SNHU	Bas Van Biezen      	Le Moyne	Ethan Miller        	6-2, 6-2
20190913	486804	486117	N	  64	Chestnut Hill	Tom Pitchley        	St. Thomas Aquinas	Tim Fleerkamp       	6-7(4), 6-3, 1-0(3)
20190913	512906	511493	N	  64	Chestnut Hill	Killian Dagneaux    	District of Columbia	Juan Estevez Hernandez	6-1, 7-5
20190913	510232	512320	N	  64	Concordia (NY)	Jonatan Lundahl     	SNHU	Oscar Hawken        	6-2, 6-3
20190913	430545	486493	N	  64	Concordia (NY)	Henry Masters       	District of Columbia	Maksim Bahdanovich  	6-2, 7-5
20190913	502563	405479	N	  64	Post	Nino Krenta         	Queens (NY)	Hugo Evangelisti    	7-6(7), 3-6, 1-0(6)
20190913	515057	511494	N	  64	Sciences (Philadelphia)	Oscar Serra         	District of Columbia	Louis Mangeon       	6-7, 6-3, 1-0(9)
20190913	499249	511528	N	  64	District of Columbia	Kostiantyn Kalchev  	St. Michael's	Joshua Weiss        	6-3, 6-1
20190913	461201	388102	N	  64	Queens (NY)	Nicholas Volos      	Roberts Wesleyan	Dennis Barlotta     	6-2, 6-3
20190913	512230	501595	N	  64	Queens (NY)	Moritz Borges       	St. Thomas Aquinas	Mitch Harrison      	6-1, 7-5
20190913	501078	486182	N	  64	Queens (NY)	Mariano Biblioni    	Roberts Wesleyan	Matthew Forrest     	3-6, 6-0, 1-0(4)
20190913	512229	405084	N	  64	Queens (NY)	Francisco Gonzalez  	Le Moyne	Christian Erickson  	7-5, 6-3
20190913	512231	513188	N	  64	Queens (NY)	Eduardo Marino      	Post	Cooper Smith        	6-4, 6-1
20190913	486182	514281	N	  64	Roberts Wesleyan	Matthew Forrest     	Dominican (NY)	Guilherme Salim     	8-1
20190913	512208	512257	N	  64	St. Thomas Aquinas	Alvaro Barranco     	Stonehill	Christian Duffy     	7-5, 6-1
20190913	512209	511492	N	  64	St. Thomas Aquinas	Odysseas Papaiouannou	District of Columbia	Enzo Alavaski       	6-0, 6-4
20190913	454938	486141	N	  64	Adelphi	Luke Stirling       	Sciences (Philadelphia)	Borna Markusic      	6-3, 3-6, 1-0(8)
20190913	512245	409344	N	  64	Assumption	Brady Ryan          	Chestnut Hill	Adam Gavin          	6-3, 6-3
20190913	513220	459391	N	  64	Le Moyne	Erik Adler          	Post	Samuel Urban        	7-5, 4-6, 1-0(6)
20190913	513221	501076	N	  64	Le Moyne	Ethan Miller        	Queens (NY)	Lucas Demuth        	6-4, 4-6, 1-0(4)
20190913	459718	414126	N	  64	SNHU	Bas Van Biezen      	St. Thomas Aquinas	Enej Hasicevic      	7-5, 6-1
20190913	487099	514278	N	  64	SNHU	Fernando Torres     	Dominican (NY)	Tanaka Chabata      	6-2, 6-1
20190913	487100	513249	N	  64	SNHU	Emmanuel Vacalares  	Roberts Wesleyan	Benjamin Davis      	6-3, 7-5
20190913	463268	512210	N	  64	Stonehill	Russell White       	St. Thomas Aquinas	Tony Khamassi       	6-4, 3-6, 1-0(8)
20190913	409344	463964	N	  64	Chestnut Hill	Adam Gavin          	Daemen	Jose Williamson     	8-2
20190913	459391	486142	N	  64	Post	Samuel Urban        	Sciences (Philadelphia)	Jack Kosiorowski    	9-8
20190913	502563	511512	N	  64	Post	Nino Krenta         	St. Michael's	Jason Boucher       	8-5
20190913	513188	487144	N	  64	Post	Cooper Smith        	Adelphi	Pietro Sol          	8-3
20190913	515057	399684	N	  64	Sciences (Philadelphia)	Oscar Serra         	Roberts Wesleyan	Matthew Cruz        	8-3
20190913	486141	511542	N	  64	Sciences (Philadelphia)	Borna Markusic      	St. Michael's	Michael Rosen       	8-1
20190913	511492	512319	N	  64	District of Columbia	Enzo Alavaski       	SNHU	Guido Janssen       	8-1
20190913	486493	514279	N	  64	District of Columbia	Maksim Bahdanovich  	Dominican (NY)	Jorge Astillero Cervera	8-2
20190913	511494	486737	N	  64	District of Columbia	Louis Mangeon       	Chestnut Hill	Kai Adler           	8-6
20190913	511493	515056	N	  64	District of Columbia	Juan Estevez Hernandez	Adelphi	Henrique Souza      	8-2
20190913	461201	500445	N	  64	Queens (NY)	Nicholas Volos      	St. Michael's	Constantin Krogh    	8-0
20190913	501078	436715	N	  64	Queens (NY)	Mariano Biblioni    	Stonehill	Trent Newman        	8-6
20190913	388102	511335	N	  64	Roberts Wesleyan	Dennis Barlotta     	Daemen	Oussama El Gallaf   	
20190913	513249	396367	N	  64	Roberts Wesleyan	Benjamin Davis      	Sciences (Philadelphia)	Sahas Chandragiri   	8-3
20190913	512210	407711	N	  64	St. Thomas Aquinas	Tony Khamassi       	Assumption	Max Francis         	8-2
20190913	486117	514283	N	  64	St. Thomas Aquinas	Tim Fleerkamp       	Dominican (NY)	Angel Lugo          	8-3
20190913	501595	512321	N	  64	St. Thomas Aquinas	Mitch Harrison      	SNHU	Zachary Duboulay    	9-8(1)
20190913	414126	487258	N	  64	St. Thomas Aquinas	Enej Hasicevic      	Stonehill	Samuel Miller       	9-7
20190913	454938	432511	N	  64	Adelphi	Luke Stirling       	Concordia (NY)	Tomer Mendler       	8-3
20190913	512245	409333	N	  64	Assumption	Brady Ryan          	Chestnut Hill	Antoine Gautier     	8-4
20190913	405084	511514	N	  64	Le Moyne	Christian Erickson  	St. Michael's	Connor Scott        	8-4
20190913	513220	487259	N	  64	Le Moyne	Erik Adler          	Stonehill	Juan Rojas Riano    	8-3
20190913	487099	512244	N	  64	SNHU	Fernando Torres     	Assumption	Ethan Hall          	8-2
20190913	512320	456552	N	  64	SNHU	Oscar Hawken        	St. Thomas Aquinas	Luke Taplin         	8-1
20190913	463268	515054	N	  64	Stonehill	Russell White       	Adelphi	Valentine Le Goupil-Maier	8-4
20190913	512257	486803	N	  64	Stonehill	Christian Duffy     	Chestnut Hill	Erik Jorsal         	8-0
20190913	511528	398929	N	  64	St. Michael's	Joshua Weiss        	St. Thomas Aquinas	Matthew Corsie      	8-1
20190913	513188	511534	N	 128	Post	Cooper Smith        	St. Michael's	Sebastiano Tonini   	8-5
20190913	463584	449145	N	 128	Daemen	Fabian Wilde        	Adelphi	Sabin Saveluc       	9-7
20190913	511492	487260	N	 128	District of Columbia	Enzo Alavaski       	Stonehill	Vincent Huynh       	8-2
20190913	486493	446171	N	 128	District of Columbia	Maksim Bahdanovich  	St. Thomas Aquinas	Jose Felipe Robles Lopes	9-8
20190913	511494	490018	N	 128	District of Columbia	Louis Mangeon       	SNHU	Noah Sullivan       	8-4
20190913	388102	514282	N	 128	Roberts Wesleyan	Dennis Barlotta     	Dominican (NY)	Skylar Ross         	8-1
20190913	486182	511531	N	 128	Roberts Wesleyan	Matthew Forrest     	St. Michael's	Matthew Costanza    	8-0
20190913	501595	515058	N	 128	St. Thomas Aquinas	Mitch Harrison      	Sciences (Philadelphia)	Heimraj Resaul      	8-1
20190913	398929	396279	N	 128	St. Thomas Aquinas	Matthew Corsie      	Sciences (Philadelphia)	Rakesh Chamala      	8-0
20190913	512210	446173	N	 128	St. Thomas Aquinas	Tony Khamassi       	Adelphi	David Robres        	8-5
20190913	456552	444308	N	 128	St. Thomas Aquinas	Luke Taplin         	Stonehill	Manu Ravichandrakumar	9-8
20190913	461155	511334	N	 128	St. Thomas Aquinas	Paul Voigt          	Daemen	Phillip Vance       	8-4
20190913	454938	402193	N	 128	Adelphi	Luke Stirling       	Stonehill	Aaron Diamond       	8-1
20190913	515056	513187	N	 128	Adelphi	Henrique Souza      	Post	Samuel Rodriguez    	8-2
20190913	515054	499251	N	 128	Adelphi	Valentine Le Goupil-Maier	District of Columbia	Wilson Cano         	8-0
20190913	514283	421460	N	 128	Dominican (NY)	Angel Lugo          	Assumption	Jameson Keppeler    	8-2
20190913	459718	461155	N	 128	SNHU	Bas Van Biezen      	St. Thomas Aquinas	Paul Voigt          	8-2
20190913	436715	385525	N	 128	Stonehill	Trent Newman        	Post	Joe Alvord          	8-3
20190913	511542	486130	N	 128	St. Michael's	Michael Rosen       	Le Moyne	Gerardo Wibmer      	9-7
20190913	500445	513186	N	 128	St. Michael's	Constantin Krogh    	Post	Niklas Langenfield  	8-1
20190913	511512	515055	N	 128	St. Michael's	Jason Boucher       	Adelphi	Andrew Ray          	8-4
20190913	447265	414083	N	   F	Vanderbilt	Billy Rowe          	Vanderbilt	George Harwell      	3-6, 7-6, 1-0(9)
20190913	414083	447265	N	   F	Vanderbilt	George Harwell      	Vanderbilt	Billy Rowe          	3-6, 7-6, 1-0(9)
20190913	414083	513419	N	  SF	Vanderbilt	George Harwell      	Ole Miss	Nikola Slavic       	6-4, 1-6, 1-0(7)
20190913	447265	402064	N	  SF	Vanderbilt	Billy Rowe          	Auburn	Matteo DeVincentis  	6-2, 6-7, 1-0(3)
20190913	402064	464055	N	  QF	Auburn	Matteo DeVincentis  	Ole Miss	Cotter Wilson       	6-3, 6-4
20190913	513419	508640	N	  QF	Ole Miss	Nikola Slavic       	Belmont	Felix Rauch         	7-5, 6-1
20190913	447265	485461	N	  QF	Vanderbilt	Billy Rowe          	Vanderbilt	Marcus Ferreira     	6-4, 6-2
20190913	485461	447265	N	  QF	Vanderbilt	Marcus Ferreira     	Vanderbilt	Billy Rowe          	6-4, 6-2
20190913	508640	407955	N	  16	Belmont	Felix Rauch         	Vanderbilt	Maxwell Freeman     	6-0, 6-2
20190913	488575	396614	N	  16	Tennessee Tech	Carlos Vicente      	Lipscomb	Victor Chaw         	6-3, 7-5
20190913	402064	460948	N	  16	Auburn	Matteo DeVincentis  	Vanderbilt	Panu Virtanen       	7-6(3), 7-5
20190913	513419	438740	N	  16	Ole Miss	Nikola Slavic       	Lipscomb	Jorge Ortegon       	6-1, 6-3
20190913	464055	488576	N	  16	Ole Miss	Cotter Wilson       	Tennessee Tech	Rafael Tosetto      	6-4, 6-2
20190913	414083	513852	N	  16	Vanderbilt	George Harwell      	Auburn	Spencer Gray        	6-4, 6-2
20190913	447265	508639	N	  16	Vanderbilt	Billy Rowe          	Belmont	Taisei Miyamoto     	6-3, 7-6
20190913	485461	515166	N	  16	Vanderbilt	Marcus Ferreira     	Lipscomb	Gonzalo Garcia-Nieto	6-2, 7-5
20190913	488576	407955	N	 C-F	Tennessee Tech	Rafael Tosetto      	Vanderbilt	Maxwell Freeman     	6-0, 6-1
20190913	438740	508639	N	C-SF	Lipscomb	Jorge Ortegon       	Belmont	Taisei Miyamoto     	7-5, 4-6, 1-0(8)
20190913	407955	513852	N	C-SF	Vanderbilt	Maxwell Freeman     	Auburn	Spencer Gray        	4-6, 6-3, 1-0(8)
20190913	515166	508639	N	C-QF	Lipscomb	Gonzalo Garcia-Nieto	Belmont	Taisei Miyamoto     	7-5, 4-6, 6-1
20190913	488576	460948	N	C-QF	Tennessee Tech	Rafael Tosetto      	Vanderbilt	Panu Virtanen       	6-4, 3-4
20190913	513852	396614	N	C-QF	Auburn	Spencer Gray        	Lipscomb	Victor Chaw         	6-4, 7-6(6)
20190913	407955	438740	N	C-QF	Vanderbilt	Maxwell Freeman     	Lipscomb	Jorge Ortegon       	6-4, 7-6
20190913	513852	452432	N	    	Auburn	Spencer Gray        	Lipscomb	David Skrabut       	6-3, 6-2
20190913	402064	513419	N	    	Auburn	Matteo DeVincentis  	Ole Miss	Nikola Slavic       	6-3, 6-1
20190913	464055	485461	N	    	Ole Miss	Cotter Wilson       	Vanderbilt	Marcus Ferreira     	7-5, 7-6
20190913	485461	488575	N	    	Vanderbilt	Marcus Ferreira     	Tennessee Tech	Carlos Vicente      	6-1, 5-7, 6-4
20190913	488578	511670	N	   F	Tennessee Tech	Elias Grubert       	Vanderbilt	James Ignatowich    	6-3, 7-5
20190913	488578	405971	N	  SF	Tennessee Tech	Elias Grubert       	Belmont	David Faulkner      	6-1, 6-1
20190913	511670	423778	N	  SF	Vanderbilt	James Ignatowich    	Tennessee Tech	Riku Kubota         	6-4, 2-6, 1-0(3)
20190913	405971	485263	N	  QF	Belmont	David Faulkner      	Ole Miss	Sebastian Rios      	5-7, 6-1, 6-4
20190913	488578	392703	N	  QF	Tennessee Tech	Elias Grubert       	Belmont	Jake Briggs         	6-4, 7-5
20190913	423778	515167	N	  QF	Tennessee Tech	Riku Kubota         	Lipscomb	Maksim Bogdanovich  	6-1, 4-6, 6-1
