date	where	score	winner	loser
20090308	A	5-2	Alabama	LSU
20090308	H	5-2	Florida	Vanderbilt
20090308	H	6-1	Ole Miss	Tennessee
20090308	H	5-2	South Carolina	Kentucky
20090308	A	5-2	Georgia	Mississippi State
20090308	A	7-0	Furman	Army
20090308	A	7-0	UNC Greensboro	Chattanooga
20090308	H	6-1	Wofford	Gardner-Webb
20090308	H	7-0	Wofford	Lipscomb
20090308	A	8-1	Appalachian State	Flagler
20090309	H	4-3	Oklahoma State	San Diego
20090309	H	7-0	UC Davis	Swarthmore
20090309	N	7-0	James Madison	CWRU
20090309	H	6-1	Brown	Marquette
20090309	H	7-0	The Citadel	CWRU
20090309	H	5-2	The Citadel	James Madison
20090309	H	7-0	Coastal Carolina	Ferris State
20090309	H	5-2	Loyola Marymount	Penn
20090309	N	6-1	Appalachian State	Mercer
20090310	H	4-1	South Florida	Radford
20090310	H	7-0	Virginia	Howard
20090310	H	6-1	Virginia	Old Dominion
20090310	H	5-2	Florida Gulf Coast	Bucknell
20090310	H	7-0	Ohio State	Cleveland State
20090310	H	6-1	California	UAB
20090310	A	5-2	UNC Greensboro	Samford
20090310	H	5-2	Loyola Marymount	Gonzaga
20090310	H	5-2	Pepperdine	William & Mary
20090310	A	7-0	Appalachian State	Bethune Cookman
20090310	N	6-1	Appalachian State	Kennesaw State
20090311	N	4-1	Oklahoma State	Arkansas
20090311	N	7-0	Radford	St. John's (NY)
20090311	A	4-3	Michigan State	Santa Clara
20090311	H	6-1	UC Irvine	Gonzaga
20090311	A	6-1	UNC Wilmington	UC Riverside
20090311	A	3-4	UAB	St. Mary's (CA)
20090311	A	4-3	Penn	UC Santa Barbara
20090311	A	4-3	Yale	UC Irvine
20090311	H	7-0	Arizona	Memphis
20090311	H	6-1	The Citadel	Chattanooga
20090311	A	6-1	Furman	S.C. State
20090311	H	5-1	Louisiana	Illinois State
20090311	N	5-2	East Carolina	James Madison
20090311	H	7-0	Green Bay	Youngstown State
20090312	H	4-3	South Florida	St. John's (NY)
20090312	H	5-2	Florida Gulf Coast	Boston University
20090312	A	7-0	Marquette	Hampton
20090312	A	5-2	Iowa	Scottsdale (AZ)
20090312	A	4-3	Hawaii	Loyola Marymount
20090312	H	4-3	UC Riverside	Gonzaga
20090312	H	5-2	College of Charleston	Chattanooga
20090312	A	4-3	UAB	San Francisco
20090312	A	4-3	Penn	CMS
20090312	A	4-3	Yale	UC Santa Barbara
20090312	H	7-0	San Diego State	Georgia State
20090312	H	5-2	UNLV	Ball State
20090312	H	6-1	California	Michigan State
20090312	H	4-3	USC	Texas Tech
20090312	H	7-0	Appalachian State	The Citadel
20090313	H	5-2	South Florida	Miami (FL)
20090313	H	5-2	Xavier	Temple
20090313	H	5-2	Eastern Washington	Montana
20090313	A	7-0	Northern Arizona	Scottsdale (AZ)
20090313	A	5-2	Radford	Central Florida
20090313	N	6-1	Iowa	Northern Arizona
20090313	A	4-3	Ohio State	Texas A&M
20090313	A	4-3	Penn State	William & Mary
20090313	H	6-1	UC Irvine	Portland
20090313	H	7-0	College of Charleston	Appalachian State
20090313	A	4-3	UNC Wilmington	UC Irvine
20090313	H	4-3	Old Dominion	Marquette
20090313	A	7-2	Youngstown State	UW Oshkosh
20090313	A	4-3	Yale	Loyola Marymount
20090313	H	4-3	San Diego State	Texas Tech
20090313	H	6-1	New Mexico	Wichita State
20090313	H	7-0	Washington	Gonzaga
20090313	A	4-3	LSU	Vanderbilt
20090313	A	4-3	Ole Miss	Alabama
20090313	A	4-3	Mississippi State	Auburn
20090313	H	4-1	Tennessee	South Carolina
20090313	H	4-3	Georgia	Florida
20090313	H	6-1	San Diego	Georgia State
20090313	A	5-2	Wright State	Detroit Mercy
20090314	H	7-0	Boston College	Villanova
20090314	A	6-1	Louisville	Middle Tennessee
20090314	N	6-1	Texas Tech	UNLV
20090314	A	3-6	Montana	Lewis-Clark (ID)
20090314	H	6-1	Sacramento State	Northern Arizona
20090314	H	7-0	Sacramento State	Texas Arlington
20090314	H	6-1	UC Irvine	Penn
20090314	H	4-3	Old Dominion	Harvard
20090314	A	5-2	UAB	Santa Clara
20090314	A	5-2	Fairfield	St. Peter's
20090314	H	4-3	Boise State	BYU
20090314	H	6-1	Boise State	Montana State
20090314	H	7-0	Arizona	Cal Poly
20090314	H	5-2	California	Tulsa
20090314	A	8-1	Army	Saint Leo
20090314	A	8-1	Army	Eckerd
20090314	H	5-1	Coastal Carolina	James Madison
20090314	N	5-2	New Mexico State	Wichita State
20090314	A	4-3	Portland	UC Riverside
20090315	H	6-1	South Florida	Florida Atlantic
20090315	A	4-3	Virginia	Texas
20090315	H	6-1	Baylor	Virginia Tech
20090315	H	4-3	Georgetown	Duquesne
20090315	A	7-0	Xavier	Wright State
20090315	N	4-3	Idaho	Montana
20090315	H	7-0	William & Mary	Howard
20090315	H	5-2	Rice	Southern Miss
20090315	A	6-1	Cleveland State	Bethune Cookman
20090315	A	8-1	Cornell	Chapman
20090315	A	4-3	Harvard	William & Mary
20090315	A	5-2	Nevada	San Diego State
20090315	H	5-2	San Diego State	Minnesota
20090315	H	5-2	New Mexico	New Mexico State
20090315	H	7-0	Arizona	Iowa
20090315	H	4-3	Texas A&M	Illinois
20090315	A	4-3	Arkansas	Vanderbilt
20090315	H	6-1	Alabama	Mississippi State
20090315	A	6-1	Ole Miss	Auburn
20090315	H	6-1	Tennessee	Florida
20090315	H	4-1	Georgia	South Carolina
20090315	H	7-0	Kentucky	LSU
20090315	N	5-2	Pacific (CA)	Utah
20090315	H	7-0	Santa Clara	Northern Colorado
20090316	H	6-1	Sacramento State	Northern Colorado
20090316	N	5-2	Minnesota	UNLV
20090316	A	5-2	Cornell	Loyola Marymount
20090316	N	5-2	Yale	Nevada
20090316	H	5-2	USC	Tulsa
20090316	N	5-2	Colgate	NJIT
20090316	H	4-3	San Diego	Princeton
20090317	A	9-0	La Salle	Chestnut Hill
20090317	H	5-1	Florida Gulf Coast	Colgate
20090317	A	5-2	Lipscomb	Bethune Cookman
20090317	H	5-2	Stetson	Winthrop
20090317	H	7-0	TCU	Columbia
20090317	H	4-3	Texas	Rice
20090317	A	5-2	Indiana	Fresno State
20090317	H	4-3	James Madison	Liberty
20090317	H	7-0	Brown	Bryant
20090317	A	7-2	Cornell	Point Loma (CA)
20090317	N	4-3	Princeton	Purdue
20090317	H	7-0	Louisiana	Alcorn State
20090317	N	4-3	Pacific (CA)	Yale
20090317	H	7-0	San Francisco	Northern Colorado
20090318	H	6-1	SMU	Columbia
20090318	H	4-0	Florida Gulf Coast	NJIT
20090318	H	5-2	Gardner-Webb	UNC Asheville
20090318	H	7-0	College of Charleston	Lafayette
20090318	H	5-2	UAB	Georgia Southern
20090318	H	7-0	New Mexico	Northern Arizona
20090318	A	5-2	Utah	San Diego
20090318	H	4-3	LSU	South Florida
20090318	A	5-2	Kentucky	Miami (FL)
20090318	A	5-2	Furman	Appalachian State
20090318	H	4-3	Loyola Marymount	Montana State
20090318	H	7-0	St. Mary's (CA)	Northern Colorado
20090318	A	2-5	Winthrop	North Florida
20090319	N	4-2	Notre Dame	Mississippi State
20090319	H	4-3	Florida Gulf Coast	Lipscomb
20090319	H	5-2	Stetson	Belmont
20090319	H	6-1	Stetson	Roger Williams
20090319	N	4-1	Oklahoma State	Fresno State
20090319	N	4-0	Texas Tech	VCU
20090319	A	4-3	Montana State	Azusa Pacific
20090319	N	4-2	Wisconsin	Hawaii
20090319	A	5-2	Fairfield	Sacred Heart
20090319	N	4-0	Boise State	Oklahoma
20090319	N	5-2	Utah	Yale
20090319	A	7-0	Navy	Bethune Cookman
20090319	H	4-3	Texas A&M	USC
20090319	N	4-1	Auburn	William & Mary
20090319	N	4-0	Alabama	Middle Tennessee
20090319	A	4-0	Ole Miss	West Florida
20090319	H	4-3	South Carolina	Wake Forest
20090319	N	4-0	Tennessee	Penn State
20090319	A	4-3	East Carolina	UNC Greensboro
20090319	N	5-2	Winthrop	Wichita State
20090320	H	4-3	Central Florida	Winthrop
20090320	H	7-0	Boston College	Holy Cross (MA)
20090320	H	6-1	Virginia	Clemson
20090320	N	4-2	Oklahoma	Mississippi State
20090320	H	4-3	Iowa	Michigan State
20090320	N	4-2	Penn State	VCU
20090320	N	4-1	Hawaii	Middle Tennessee
20090320	H	5-2	Charlotte	Gardner-Webb
20090320	H	4-0	Rice	UTRGV
20090320	A	5-2	Columbia	Texas Arlington
20090320	N	4-3	Princeton	Utah
20090320	A	5-2	Toledo	Duquesne
20090320	A	5-2	Toledo	Temple
20090320	A	7-0	Western Michigan	Chicago State
20090320	H	5-2	S.C. State	Coastal Carolina
20090320	N	4-0	Boise State	Notre Dame
20090320	N	4-1	Fresno State	William & Mary
20090320	N	4-1	San Diego State	A&M-Corpus Christi
20090320	N	4-2	Auburn	Oklahoma State
20090320	N	4-1	Alabama	Wisconsin
20090320	N	4-2	Tennessee	Texas Tech
20090320	H	4-3	Wofford	College of Charleston
20090320	A	6-1	Louisiana	Samford
20090320	A	6-1	BYU	Southern Miss
20090321	N	4-3	VCU	Mississippi State
20090321	H	5-2	Louisville	Old Dominion
20090321	H	6-1	Virginia	Georgia Tech
20090321	H	5-4	Bellarmine	Southern Indiana
20090321	H	7-0	Stetson	Lipscomb
20090321	N	4-0	Oklahoma	Hawaii
20090321	N	4-1	Texas Tech	Oklahoma State
20090321	A	5-2	Georgetown	Connecticut
20090321	H	7-0	Marquette	Valparaiso
20090321	H	7-0	Northern Arizona	Portland State
20090321	H	7-0	Radford	Presbyterian
20090321	H	4-3	Minnesota	Michigan
20090321	N	4-3	Wisconsin	Notre Dame
20090321	H	4-3	Cal Poly	Dartmouth
20090321	H	5-2	UNC Wilmington	Troy
20090321	H	4-3	Rice	A&M-Corpus Christi
20090321	A	5-4	Northern Kentucky	Lewis
20090321	H	4-3	Brown	Portland
20090321	A	7-0	Princeton	UC Irvine
20090321	A	7-0	Fairfield	Holy Cross (MA)
20090321	A	6-1	Toledo	Youngstown State
20090321	A	4-3	Norfolk State	NCCU
20090321	A	6-1	Air Force	Seattle
20090321	N	4-0	Fresno State	Penn State
20090321	H	6-1	Nevada	Idaho
20090321	N	4-0	San Diego State	UTRGV
20090321	H	6-1	New Mexico	Purdue
20090321	A	4-3	Belmont	Florida Gulf Coast
20090321	N	4-3	California	SMU
20090321	A	4-3	USC	Baylor
20090321	H	4-3	Texas A&M	LSU
20090321	N	4-0	Alabama	Boise State
20090321	N	4-2	Tennessee	Auburn
20090321	H	7-0	Furman	Davidson
20090321	H	6-1	UNC Greensboro	College of Charleston
20090321	H	4-3	Wofford	Georgia Southern
20090321	A	4-3	Denver	UC Irvine
20090321	A	4-3	Louisiana	UAB
20090321	A	4-3	St. Mary's (CA)	San Francisco
20090321	A	5-2	Appalachian State	Samford
20090322	H	6-1	La Salle	Elizabethtown
20090322	N	5-1	SMU	St. Mary's (CA)
20090322	A	5-2	Temple	Duquesne
20090322	H	4-3	Boston College	Portland
20090322	N	4-0	Wake Forest	Boston College
20090322	A	4-3	Wake Forest	Brown
20090322	H	6-1	Baylor	Texas Dallas
20090322	H	7-0	Baylor	Texas Arlington
20090322	H	7-0	Marquette	Northern Illinois
20090322	N	7-0	Eastern Washington	Bethany (KS)
20090322	A	5-2	Eastern Washington	Lewis-Clark (ID)
20090322	H	7-0	Northern Arizona	Idaho State
20090322	H	4-3	Gardner-Webb	Liberty
20090322	H	7-0	Gardner-Webb	Queens (NC)
20090322	A	6-1	Radford	UNC Asheville
20090322	H	4-3	Iowa	Michigan
20090322	H	6-1	Minnesota	Michigan State
20090322	H	5-2	Cal Poly	Santa Clara
20090322	H	5-2	UC Santa Barbara	Dartmouth
20090322	H	4-0	Rice	San Diego State
20090322	A	4-3	Harvard	Loyola Marymount
20090322	H	7-0	Fairfield	Siena
20090322	A	4-3	S.C. State	SCAD (GA)
20090322	A	6-1	California	San Francisco
20090322	H	7-0	Colgate	Lehigh
20090322	H	7-0	Arkansas	Oral Roberts
20090322	H	7-0	Arkansas	UMKC
20090322	N	4-2	Tennessee	Alabama
20090322	H	6-1	The Citadel	Chicago
20090322	H	7-0	Furman	Georgia Southern
20090322	A	4-3	UNC Greensboro	Longwood
20090322	N	4-2	UTRGV	A&M-Corpus Christi
20090322	H	7-0	East Carolina	Chowan
20090322	H	4-3	East Carolina	College of Charleston
20090322	H	6-1	Winthrop	Georgia State
20090323	A	5-2	Radford	Coastal Carolina
20090323	A	5-2	Northwestern	Northern Arizona
20090323	A	6-1	Ohio State	Pepperdine
20090323	H	6-1	Louisiana	Abilene Christian
20090324	H	4-3	Baylor	Stanford
20090324	H	6-1	Villanova	St. Joseph's (PA)
20090324	H	7-0	Idaho	Bethany (KS)
20090324	H	4-3	Presbyterian	UNC Asheville
20090324	A	6-1	Elon	Georgia Southern
20090324	H	5-2	Charlotte	The Citadel
20090324	H	6-1	Penn	UC Riverside
20090324	H	7-0	UNLV	Idaho State
20090324	N	7-0	Washington	Pacific (CA)
20090324	H	7-0	Colgate	Siena
20090324	A	4-3	New Mexico State	Central Florida
20090325	H	6-1	Louisville	Indiana
20090325	H	7-0	Marquette	Green Bay
20090325	A	5-2	Eastern Washington	Weber State
20090325	A	4-3	Elon	North Florida
20090325	H	4-3	Fairfield	Quinnipiac
20090325	H	6-1	San Diego State	Harvard
20090325	A	4-3	Arizona	Northwestern
20090325	H	5-2	Oregon	Portland
20090325	N	7-0	Ole Miss	Florida Atlantic
20090325	H	6-1	South Carolina	Clemson
20090325	H	7-0	Furman	Chattanooga
20090325	H	4-3	Loyola Marymount	Dartmouth
20090325	H	5-1	East Carolina	Campbell
20090326	H	4-3	South Florida	New Mexico State
20090326	A	7-0	Eastern Washington	Idaho State
20090326	H	4-3	UC Irvine	Harvard
20090326	H	4-3	UTSA	DePaul
20090326	H	5-2	The Citadel	Queens (NC)
20090326	H	6-1	BYU	Eastern Washington
20090326	H	7-0	Pacific (CA)	Montana
20090327	H	6-1	Temple	UC Riverside
20090327	A	4-3	Virginia	Miami (FL)
20090327	A	4-2	Wake Forest	Georgia Tech
20090327	H	7-0	Baylor	VCU
20090327	H	5-2	Texas	Oklahoma State
20090327	A	6-1	Butler	Detroit Mercy
20090327	A	4-3	Montana	UC Davis
20090327	N	5-2	Sacramento State	South Alabama
20090327	A	5-2	Minnesota	Penn State
20090327	N	4-0	Nebraska	Sacramento State
20090327	H	7-0	Ohio State	Iowa
20090327	A	5-4	Northern Kentucky	UMSL
20090327	A	5-2	Dartmouth	UCSD
20090327	A	7-0	Fairfield	Rider
20090327	A	6-1	NCCU	Morgan State
20090327	H	4-0	Boise State	Idaho State
20090327	H	4-1	Boise State	Memphis
20090327	H	6-1	Nevada	Gonzaga
20090327	A	6-1	New Mexico	Air Force
20090327	A	7-0	Arizona	Oregon
20090327	A	6-1	USC	California
20090327	H	5-2	Utah	Montana State
20090327	A	5-2	Texas A&M	Oklahoma
20090327	A	5-2	Auburn	Vanderbilt
20090327	A	4-3	Alabama	Kentucky
20090327	A	4-2	Ole Miss	Florida
20090327	H	4-2	South Carolina	Mississippi State
20090327	H	6-1	Tennessee	Arkansas
20090327	H	5-2	Georgia	LSU
20090327	A	9-0	UNC Greensboro	Randolph
20090327	A	4-3	Louisiana	DePaul
20090327	H	7-0	BYU	Loyola Marymount
20090327	A	4-3	Pepperdine	Rice
20090327	H	4-3	Appalachian State	Wofford
20090328	H	5-2	Tulsa	Louisville
20090328	H	6-1	Notre Dame	South Florida
20090328	H	7-0	North Carolina	Boston College
20090328	A	7-0	Stetson	Mercer
20090328	H	7-0	Texas Tech	Lamar
20090328	H	7-0	Marquette	Wright State
20090328	A	6-0	Villanova	Sacred Heart
20090328	A	5-2	Idaho	Portland State
20090328	N	6-1	Sacramento State	Ball State
20090328	H	6-1	Radford	George Washington
20090328	H	7-0	USC Upstate	North Florida
20090328	H	5-2	Indiana	Purdue
20090328	H	5-2	Northwestern	Michigan State
20090328	H	4-3	Wisconsin	Michigan
20090328	A	4-3	UC Riverside	Villanova
20090328	A	4-3	UC Santa Barbara	Pacific (CA)
20090328	H	4-3	Old Dominion	Binghamton
20090328	A	4-3	Cleveland State	Xavier
20090328	A	5-0	Northern Kentucky	Quincy
20090328	H	4-3	Columbia	Cornell
20090328	H	4-3	Princeton	Penn
20090328	H	5-2	Yale	St. John's (NY)
20090328	A	7-0	Fairfield	Loyola (MD)
20090328	H	6-1	Toledo	Buffalo
20090328	H	5-2	Boise State	Nebraska
20090328	H	4-3	Nevada	St. Mary's (CA)
20090328	A	7-0	UNLV	Air Force
20090328	A	4-3	Oregon	San Francisco
20090328	A	4-3	USC	Stanford
20090328	H	6-1	Utah	Loyola Marymount
20090328	H	5-2	Army	Lehigh
20090328	H	6-1	Bucknell	NJIT
20090328	H	6-1	Navy	Colgate
20090328	A	5-2	UNC Greensboro	Davidson
20090328	H	6-1	Wofford	The Citadel
20090328	N	4-0	South Alabama	Idaho State
20090328	A	4-1	Louisiana	UTSA
20090328	N	4-3	New Mexico State	Brown
20090328	H	7-0	BYU	Montana State
20090328	H	4-2	Portland	Idaho
20090328	H	5-2	San Diego	Harvard
20090329	H	7-0	SMU	Prairie View A&M
20090329	H	5-1	SMU	VCU
20090329	H	4-3	Notre Dame	Illinois
20090329	A	4-3	Virginia	Florida State
20090329	A	5-2	Wake Forest	Clemson
20090329	H	6-1	Kennesaw State	Florida Gulf Coast
20090329	H	4-1	Baylor	Pepperdine
20090329	A	5-2	Texas	Oklahoma
20090329	A	5-2	Montana State	Utah State
20090329	H	5-2	Northern Arizona	Weber State
20090329	A	4-3	Michigan	Northwestern
20090329	H	7-0	Ohio State	Minnesota
20090329	H	4-0	Ohio State	Toledo
20090329	H	4-3	Penn State	Iowa
20090329	H	6-1	Wisconsin	Michigan State
20090329	H	4-3	Elon	Radford
20090329	A	6-1	UNC Wilmington	Winthrop
20090329	H	6-1	Cleveland State	Detroit Mercy
20090329	H	7-0	Western Michigan	Buffalo
20090329	A	9-0	Western Michigan	Kalamazoo
20090329	H	6-1	Fresno State	UC Santa Barbara
20090329	H	5-2	Nevada	Montana
20090329	A	5-2	New Mexico	UNLV
20090329	H	6-1	Washington	Arizona
20090329	A	5-2	Colgate	George Mason
20090329	A	6-1	Navy	Bucknell
20090329	A	4-3	Texas A&M	Oklahoma State
20090329	H	6-1	Alabama	Vanderbilt
20090329	A	6-1	Florida	Mississippi State
20090329	H	4-0	Ole Miss	South Carolina
20090329	A	4-3	Tennessee	LSU
20090329	A	7-0	Georgia	Arkansas
20090329	A	4-3	Kentucky	Auburn
20090329	A	7-0	Furman	The Citadel
20090329	A	4-3	UNC Greensboro	Appalachian State
20090329	A	6-1	Coastal Carolina	Presbyterian
20090329	H	5-2	Gonzaga	UC Davis
20090329	H	6-1	Pacific (CA)	Cal Poly
20090329	N	5-2	Green Bay	Wright State
20090330	A	4-0	Stetson	Kennesaw State
20090330	N	4-2	Oklahoma State	Louisville
20090330	A	4-3	Villanova	Fairfield
20090330	H	7-0	Sacramento State	Montana
20090330	H	5-2	Radford	Appalachian State
20090330	H	6-1	Penn	Army
20090330	A	6-1	ETSU	Mercer
20090330	A	4-3	Coastal Carolina	UNC Asheville
20090331	A	5-2	Duke	North Carolina
20090331	A	5-2	Wake Forest	N.C. State
20090331	A	6-1	NJIT	La Salle
20090331	A	6-1	Xavier	Dayton
20090331	A	6-1	Sacramento State	Santa Clara
20090331	A	6-1	USC Upstate	Presbyterian
20090331	A	6-1	Illinois	Indiana
20090331	A	9-0	Northern Kentucky	Cedarville
20090331	H	7-0	Fairfield	Fordham
20090331	H	5-2	S.C. State	Florida A&M
20090331	H	7-0	Fresno State	UC Irvine
20090331	H	6-1	Stanford	Cal Poly
20090331	A	5-2	Furman	College of Charleston
20090331	A	4-3	Connecticut	Quinnipiac
20090401	A	5-2	VCU	William & Mary
20090401	H	5-4	North Alabama	UAH
20090401	A	2-5	Montana	St. Mary's (CA)
20090401	A	5-2	Ohio State	Kentucky
20090401	A	4-3	Cal Poly	UC Santa Barbara
20090401	A	7-0	Elon	Davidson
20090401	H	6-1	UNC Wilmington	Delaware
20090401	H	5-2	Texas A&M	Tulsa
20090402	A	6-1	Baylor	Texas
20090402	N	5-2	TCU	BYU
20090402	A	9-0	Xavier	Northern Kentucky
20090402	A	6-0	Sacramento State	Idaho State
20090402	A	5-0	Sacramento State	Weber State
20090402	H	5-2	Cal Poly	Oregon
20090402	H	4-3	Fairfield	Connecticut
20090402	H	4-3	Utah	UNLV
20090402	A	5-2	ETSU	Stetson
20090402	H	4-3	Pepperdine	San Diego State
20090403	H	4-3	VCU	Louisville
20090403	N	4-3	Central Florida	Southern Miss
20090403	A	4-3	North Carolina	Virginia Tech
20090403	H	4-3	Virginia	Duke
20090403	H	4-2	Wake Forest	Florida State
20090403	A	6-3	Bellarmine	Lewis
20090403	A	4-3	Kennesaw State	Lipscomb
20090403	H	4-3	Oklahoma	Rice
20090403	A	6-1	Oklahoma State	SMU
20090403	N	5-2	TCU	UNLV
20090403	A	7-0	Marquette	Georgetown
20090403	N	7-0	Idaho	Utah State
20090403	H	7-0	UNC Asheville	NCCU
20090403	A	5-2	USC Upstate	Florida Gulf Coast
20090403	A	5-2	Illinois	Iowa
20090403	H	6-1	Minnesota	Indiana
20090403	A	4-3	Northwestern	Purdue
20090403	H	7-0	UC Irvine	UC Davis
20090403	H	7-0	UNC Wilmington	Drexel
20090403	A	5-2	Illinois - Chicago	Butler
20090403	H	6-1	Brown	Penn
20090403	A	4-3	Columbia	Harvard
20090403	A	5-2	Cornell	Dartmouth
20090403	H	4-3	Yale	Princeton
20090403	A	5-1	Morgan State	Coppin State
20090403	H	4-3	Fresno State	Hawaii
20090403	H	4-2	Arizona	Stanford
20090403	H	4-3	USC	Washington
20090403	H	5-2	Utah	BYU
20090403	H	7-0	Army	Lafayette
20090403	H	5-2	Texas A&M	Texas Tech
20090403	A	6-1	Arkansas	South Carolina
20090403	H	5-2	Florida	LSU
20090403	H	5-2	Ole Miss	Kentucky
20090403	H	4-2	Tennessee	Alabama
20090403	H	5-2	Georgia	Auburn
20090403	A	4-3	Vanderbilt	Mississippi State
20090403	A	4-3	Samford	The Citadel
20090403	N	4-0	Denver	Troy
20090403	N	4-2	South Alabama	Denver
20090403	N	4-3	South Alabama	Memphis
20090403	N	4-2	Troy	Memphis
20090403	N	4-3	Louisiana	Florida Atlantic
20090403	H	4-3	East Carolina	UAB
20090403	H	6-1	Green Bay	UW Oshkosh
20090404	H	6-1	Temple	St. Joseph's (PA)
20090404	N	6-1	Central Florida	UAB
20090404	N	4-1	Louisville	South Florida
20090404	A	4-3	NJIT	Bryant
20090404	A	4-3	Baylor	Nebraska
20090404	A	7-0	Marquette	Villanova
20090404	A	6-1	Montana	Air Force
20090404	A	6-1	Montana State	Portland State
20090404	H	4-3	Northern Arizona	Eastern Washington
20090404	H	4-3	Gardner-Webb	Presbyterian
20090404	H	7-0	Radford	Liberty
20090404	A	6-1	USC Upstate	Stetson
20090404	H	6-1	Michigan	Penn State
20090404	H	4-3	Northwestern	Wisconsin
20090404	A	7-0	Ohio State	Michigan State
20090404	H	4-3	Cal Poly	Sacramento State
20090404	N	7-0	Hawaii	Idaho
20090404	N	7-0	Hawaii	Utah State
20090404	A	4-3	UC Davis	UC Riverside
20090404	H	5-2	College of Charleston	Davidson
20090404	N	6-1	James Madison	Drexel
20090404	H	7-0	Charlotte	Queens (NC)
20090404	A	7-0	Charlotte	Richmond
20090404	N	4-2	Florida Atlantic	Troy
20090404	H	6-1	Old Dominion	Georgia State
20090404	A	5-2	Southern Miss	East Carolina
20090404	H	5-2	Brown	Princeton
20090404	A	7-0	Columbia	Dartmouth
20090404	H	4-3	Harvard	Cornell
20090404	H	4-3	Yale	Penn
20090404	H	6-1	Fairfield	Niagara
20090404	H	6-1	Ball State	Buffalo
20090404	H	6-1	Fresno State	Idaho
20090404	H	7-0	Fresno State	Utah State
20090404	N	5-2	San Diego State	UC Santa Barbara
20090404	H	6-1	Belmont	Kennesaw State
20090404	A	4-2	California	Arizona
20090404	H	7-0	USC	Oregon
20090404	H	5-2	Utah	TCU
20090404	H	7-0	Army	Holy Cross (MA)
20090404	H	4-3	Colgate	Bucknell
20090404	A	6-1	Navy	Lehigh
20090404	A	7-0	ETSU	Florida Gulf Coast
20090404	A	5-2	Furman	Elon
20090404	A	4-3	Wofford	UNC Greensboro
20090404	H	6-1	Georgia Southern	The Citadel
20090404	N	4-3	Louisiana	Denver
20090404	H	4-3	Seattle	Pacific Lutheran
20090404	N	6-1	BYU	UNLV
20090404	A	4-3	Pacific (CA)	UC Irvine
20090404	H	5-2	Santa Clara	Sonoma State
20090404	H	4-3	San Francisco	Loyola Marymount
20090404	H	6-1	Wright State	Valparaiso
20090404	A	7-0	George Washington	Dayton
20090404	A	4-3	Winthrop	Coastal Carolina
20090405	A	4-3	Richmond	NCCU
20090405	H	4-3	VCU	South Florida
20090405	H	5-2	Tulsa	Rice
20090405	H	5-2	Boston College	Bryant
20090405	A	6-1	Georgia Tech	Boston College
20090405	H	7-0	Virginia	North Carolina
20090405	A	5-2	NJIT	Boston University
20090405	A	4-3	Oklahoma	Nebraska
20090405	H	4-3	Texas	Texas Tech
20090405	A	4-3	Georgetown	Villanova
20090405	A	6-1	Eastern Washington	Scottsdale (AZ)
20090405	H	7-0	Hampton	Morgan State
20090405	A	7-0	Presbyterian	NCCU
20090405	H	7-0	Radford	Gardner-Webb
20090405	A	4-3	Illinois	Minnesota
20090405	H	5-2	Iowa	Indiana
20090405	A	6-1	Ohio State	Michigan
20090405	A	5-2	Penn State	Michigan State
20090405	A	7-0	Wisconsin	Purdue
20090405	A	4-3	UC Santa Barbara	San Diego
20090405	H	5-2	College of Charleston	Samford
20090405	H	6-1	UNC Wilmington	James Madison
20090405	N	4-3	UAB	Southern Miss
20090405	A	5-2	Cleveland State	Green Bay
20090405	A	4-3	Ball State	Toledo
20090405	A	7-0	Western Michigan	Northern Illinois
20090405	A	5-2	S.C. State	Winthrop
20090405	H	4-3	Boise State	New Mexico
20090405	H	5-2	Sacred Heart	Niagara
20090405	A	5-2	Navy	Army
20090405	H	7-0	Florida	Arkansas
20090405	A	5-1	LSU	South Carolina
20090405	H	6-1	Ole Miss	Vanderbilt
20090405	H	4-1	Tennessee	Auburn
20090405	H	4-2	Georgia	Alabama
20090405	A	4-0	Kentucky	Mississippi State
20090405	A	6-1	Furman	UNC Greensboro
20090405	H	6-1	Wofford	Chattanooga
20090405	H	6-1	Georgia Southern	Davidson
20090405	A	4-3	Loyola Marymount	Santa Clara
20090405	A	7-0	Pacific (CA)	UC Riverside
20090405	H	4-3	East Carolina	Central Florida
20090405	H	7-0	Wright State	Youngstown State
20090405	A	5-2	George Washington	Xavier
20090406	H	6-0	Radford	Binghamton
20090406	H	6-1	Illinois - Chicago	Dayton
20090407	A	5-2	Dayton	Valparaiso
20090407	H	4-3	Oklahoma State	Nebraska
20090407	A	5-2	Elon	Appalachian State
20090407	H	7-2	Northern Kentucky	Indianapolis
20090407	A	4-3	ETSU	USC Upstate
20090407	A	4-3	Pepperdine	California
20090408	H	4-2	Wake Forest	North Carolina
20090408	A	2-5	North Alabama	West Alabama
20090408	H	5-2	Baylor	Texas A&M
20090408	H	7-0	Eastern Washington	Gonzaga
20090408	H	7-0	Radford	James Madison
20090408	H	4-3	Illinois	Kentucky
20090408	A	7-0	Michigan	Michigan State
20090408	H	6-1	UC Irvine	Loyola Marymount
20090408	A	6-1	Illinois - Chicago	Valparaiso
20090408	H	5-2	Fairfield	Marist
20090408	H	5-2	Stanford	Fresno State
20090408	A	5-2	UNC Greensboro	Charlotte
20090408	A	5-2	Wofford	Davidson
20090408	H	4-3	Coastal Carolina	Binghamton
