date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20190913	490451	386062	N	 C-F	Charleston Southern	Liz Williams        	Appalachian State	Sandra Anglesjo     	6-1, 5-7, 1-0(8)
20190913	490451	487380	N	 C-F	Charleston Southern	Liz Williams        	Coastal Carolina	Alicja Zduniak      	6-3, 6-0
20190913	513185	513932	N	 C-F	Charleston Southern	Anna Markvartova    	College of Charleston	Lizzie Nowak        	6-1, 3-6, 1-0(9)
20190913	514547	485911	N	 C-F	Appalachian State	Virginia Poggi      	Wofford	Alexandra Hildell   	6-4, 6-2
20190913	435143	410423	N	 C-F	Coastal Carolina	Jessie Mount        	Georgia Southern	Elizabeth Goines    	6-1, 6-4
20190913	485911	513932	N	C-SF	Wofford	Alexandra Hildell   	College of Charleston	Lizzie Nowak        	5-7, 6-3, 1-0(8)
20190913	514547	513185	N	C-SF	Appalachian State	Virginia Poggi      	Charleston Southern	Anna Markvartova    	6-1, 6-2
20190913	410423	439368	N	C-SF	Georgia Southern	Elizabeth Goines    	College of Charleston	Anastasia Palaska   	6-4, 6-1
20190913	513933	386062	N	C-QF	College of Charleston	Victoria Walter     	Appalachian State	Sandra Anglesjo     	6-4
20190913	435143	490451	N	C-QF	Coastal Carolina	Jessie Mount        	Charleston Southern	Liz Williams        	6-0, 6-1
20190913	410423	487380	N	C-QF	Georgia Southern	Elizabeth Goines    	Coastal Carolina	Alicja Zduniak      	3-6, 6-4, 1-0(7)
20190913	432209	490609	N	   F	College of Charleston	Catalina Medici     	College of Charleston	Clara Errard        	5-7, 6-0, 1-0(4)
20190913	432209	399187	N	  SF	College of Charleston	Catalina Medici     	Charlotte	Immie Cowper        	6-2, 6-1
20190913	490609	421681	N	  SF	College of Charleston	Clara Errard        	Coastal Carolina	Maria Khomchenko    	7-5, 6-1
20190913	432209	457701	N	  QF	College of Charleston	Catalina Medici     	Coastal Carolina	Alexa Tiefel        	6-2, 6-4
20190913	399187	505781	N	  QF	Charlotte	Immie Cowper        	Georgia Southern	Paula Hijos         	6-2, 6-4
20190913	421681	459040	N	  QF	Coastal Carolina	Maria Khomchenko    	College of Charleston	Ava Turner          	6-1, 6-0
20190913	490609	459865	N	  16	College of Charleston	Clara Errard        	Charleston Southern	Femcke Van Rensburg 	6-1, 6-2
20190913	459040	422167	N	  16	College of Charleston	Ava Turner          	Charleston Southern	Tyler Kirk          	6-1, 7-6(2)
20190913	457701	443695	N	  16	Coastal Carolina	Alexa Tiefel        	Charlotte	Zoe Radojicic       	6-2, 7-5
20190913	505781	509212	N	  16	Georgia Southern	Paula Hijos         	College of Charleston	Eleanor Campbell    	4-6, 6-1, 1-0(7)
20190913	422167	509212	N	C-SF	Charleston Southern	Tyler Kirk          	College of Charleston	Eleanor Campbell    	6-4, 6-1
20190913	443695	459865	N	C-SF	Charlotte	Zoe Radojicic       	Charleston Southern	Femcke Van Rensburg 	3-6, 7-5, 1-0(11)
20190913	422167	443695	N	    	Charleston Southern	Tyler Kirk          	Charlotte	Zoe Radojicic       	6-4, 6-1
20190913	459865	509212	N	    	Charleston Southern	Femcke Van Rensburg 	College of Charleston	Eleanor Campbell    	6-0, 0-6, 1-0(5)
20190913	505781	457701	N	    	Georgia Southern	Paula Hijos         	Coastal Carolina	Alexa Tiefel        	6-3, 6-3
20190913	505781	459040	N	    	Georgia Southern	Paula Hijos         	College of Charleston	Ava Turner          	3-0
20190913	485315	514496	N	    	Tusculum	Emilie Hansen       	Montreat	Sofia Hernandez     	7-6(7), 6-2
20190913	431405	447238	N	    	Tusculum	Caitlin McCullough  	King (TN)	Marilyn Roustand    	6-1
20190913	501112	431405	N	    	Virginia Wise	Liza Akimenko       	Tusculum	Caitlin McCullough  	6-4, 6-3
20190913	501112	447238	N	    	Virginia Wise	Liza Akimenko       	King (TN)	Marilyn Roustand    	8-1
20190913	501112	514496	N	    	Virginia Wise	Liza Akimenko       	Montreat	Sofia Hernandez     	6-4, 6-0
20190913	511180	514497	N	    	Tusculum	Darina Mueller      	Montreat	Sophia Rojas        	6-4, 6-4
20190913	427697	514273	N	    	Tusculum	Julia Lopez         	King (TN)	Anna Mincey         	6-2, 6-2
20190913	511180	501113	N	    	Tusculum	Darina Mueller      	Virginia Wise	Katya Akimenko      	6-4, 2-6, 1-0(5)
20190913	501113	514273	N	    	Virginia Wise	Katya Akimenko      	King (TN)	Anna Mincey         	8-4
20190913	501113	514497	N	    	Virginia Wise	Katya Akimenko      	Montreat	Sophia Rojas        	6-1, 6-4
20190913	485317	514498	N	    	Tusculum	Martina Marras      	Montreat	Annika Beckmann     	2-6, 6-3, 1-0(2)
20190913	511180	486807	N	    	Tusculum	Darina Mueller      	King (TN)	Lauren Smorgonsky   	6-0, 6-1
20190913	476040	485315	N	    	Virginia Wise	Aya Melhem          	Tusculum	Emilie Hansen       	6-4, 6-7(5), 1-0(6)
20190913	476040	486807	N	    	Virginia Wise	Aya Melhem          	King (TN)	Lauren Smorgonsky   	8-3
20190913	476040	514498	N	    	Virginia Wise	Aya Melhem          	Montreat	Annika Beckmann     	6-1
20190913	427697	501110	N	    	Tusculum	Julia Lopez         	Virginia Wise	Grace Hall          	6-0, 6-1
20190913	435077	389264	N	    	Tusculum	Africa Mota         	King (TN)	Isla Bell           	6-0, 6-2
20190913	438770	388856	N	    	Tusculum	Javiera Ortiz       	Montreat	Elizabeth Beary     	6-2, 6-2
20190913	501110	389264	N	    	Virginia Wise	Grace Hall          	King (TN)	Isla Bell           	8-7(4)
20190913	388856	501110	N	    	Montreat	Elizabeth Beary     	Virginia Wise	Grace Hall          	7-6(5), 6-4
20190913	511181	514499	N	    	Tusculum	Rory Church         	Montreat	Kali Zakariasen     	6-0, 6-0
20190913	511181	514658	N	    	Tusculum	Rory Church         	Virginia Wise	Megan Harwood       	6-2, 6-2
20190913	485317	393487	N	    	Tusculum	Martina Marras      	King (TN)	Morgan Buchanan     	6-4, 6-1
20190913	514658	514499	N	    	Virginia Wise	Megan Harwood       	Montreat	Kali Zakariasen     	6-4, 7-5
20190913	413739	501111	N	    	King (TN)	Murphy Harr         	Virginia Wise	Lillian Morris      	8-2
20190913	438770	501109	N	    	Tusculum	Javiera Ortiz       	Virginia Wise	Olivia Dishner      	6-1, 6-0
20190913	511181	413739	N	    	Tusculum	Rory Church         	King (TN)	Murphy Harr         	6-0, 6-2
20190913	501109	514500	N	    	Virginia Wise	Olivia Dishner      	Montreat	Adain Betz          	7-6(5), 6-1
20190913	498009	454792	N	   F	Mount Olive	Lina Romero         	Barton	Marissa Stevenson   	6-4, 6-2
20190913	454792	516065	N	  SF	Barton	Marissa Stevenson   	Mount Olive	Liza Voloshyna      	6-3, 6-1
20190913	498009	510395	N	  SF	Mount Olive	Lina Romero         	Belmont Abbey	Kayla Vaughan       	6-0, 3-6, 1-0(8)
20190913	454792	402898	N	  QF	Barton	Marissa Stevenson   	Limestone	Alexandra Dolfi     	6-3, 6-3
20190913	510395	513632	N	  QF	Belmont Abbey	Kayla Vaughan       	North Greenville	Larissa Berger      	6-0, 6-4
20190913	516065	451907	N	  QF	Mount Olive	Liza Voloshyna      	Emmanuel (GA)	Victoria Silva      	6-2, 6-1
20190913	498009	443800	N	  QF	Mount Olive	Lina Romero         	Emmanuel (GA)	Maria Raich         	6-1, 2-1
20190913	454792	511033	N	  16	Barton	Marissa Stevenson   	Mount Olive	Ingrid Montserrat Montero	6-3, 6-4
20190913	510395	496326	N	  16	Belmont Abbey	Kayla Vaughan       	Mount Olive	Ece Yuksel          	7-6(4), 6-2
20190913	443800	510394	N	  16	Emmanuel (GA)	Maria Raich         	Belmont Abbey	Madelyn Schott      	7-5, 6-1
20190913	451907	427871	N	  16	Emmanuel (GA)	Victoria Silva      	Erskine	Katie Loudermilk    	6-4, 7-6(6)
20190913	516065	510393	N	  16	Mount Olive	Liza Voloshyna      	Belmont Abbey	Elliott Peterson    	6-3, 2-6, 1-0(2)
20190913	498009	486706	N	  16	Mount Olive	Lina Romero         	Barton	Isabella Caballero  	6-3, 6-0
20190913	513632	493668	N	  16	North Greenville	Larissa Berger      	Belmont Abbey	Talia Semaan        	2-6, 6-4, 1-0(8)
20190913	402898	496307	N	  16	Limestone	Alexandra Dolfi     	Erskine	Faith Wright        	6-2, 6-1
20190913	454792	513633	N	  32	Barton	Marissa Stevenson   	North Greenville	Nikita Berger       	6-1, 6-0
20190913	486706	517346	N	  32	Barton	Isabella Caballero  	Limestone	Caroline St Antoine 	6-2, 6-1
20190913	493668	515678	N	  32	Belmont Abbey	Talia Semaan        	Erskine	Grace Coleman       	6-3, 6-1
20190913	510393	486707	N	  32	Belmont Abbey	Elliott Peterson    	Barton	Grace McCartney     	6-2, 6-2
20190913	510394	515679	N	  32	Belmont Abbey	Madelyn Schott      	Erskine	Luzie Valtere       	6-3, 6-0
20190913	451907	414248	N	  32	Emmanuel (GA)	Victoria Silva      	Limestone	Camille Haus        	6-4, 1-6, 1-0(8)
20190913	427871	496325	N	  32	Erskine	Katie Loudermilk    	Mount Olive	Arianna Orozco      	7-5, 2-6, 1-0(3)
20190913	496307	493667	N	  32	Erskine	Faith Wright        	Belmont Abbey	Laura Seib          	5-0
20190913	496326	496306	N	  32	Mount Olive	Ece Yuksel          	Erskine	Luiza Souza         	6-1, 6-2
20190913	510394	486706	N	C-QF	Belmont Abbey	Madelyn Schott      	Barton	Isabella Caballero  	6-4, 1-6, 1-0(3)
20190913	496307	493668	N	C-QF	Erskine	Faith Wright        	Belmont Abbey	Talia Semaan        	6-1, 6-3
20190913	496326	515679	N	C-QF	Mount Olive	Ece Yuksel          	Erskine	Luzie Valtere       	6-3, 4-6, 1-0(9)
20190913	414248	510393	N	C-QF	Limestone	Camille Haus        	Belmont Abbey	Elliott Peterson    	6-3, 6-3
20190913	486706	427871	N	C-16	Barton	Isabella Caballero  	Erskine	Katie Loudermilk    	6-1, 6-1
20190913	493668	511033	N	C-16	Belmont Abbey	Talia Semaan        	Mount Olive	Ingrid Montserrat Montero	6-4, 2-6, 1-0(8)
20190913	510393	496306	N	C-16	Belmont Abbey	Elliott Peterson    	Erskine	Luiza Souza         	6-1, 6-2
20190913	510394	513633	N	C-16	Belmont Abbey	Madelyn Schott      	North Greenville	Nikita Berger       	6-2, 6-3
20190913	496307	517346	N	C-16	Erskine	Faith Wright        	Limestone	Caroline St Antoine 	6-3, 3-6, 1-0(8)
20190913	515679	496325	N	C-16	Erskine	Luzie Valtere       	Mount Olive	Arianna Orozco      	6-1, 6-2
20190913	496326	486707	N	C-16	Mount Olive	Ece Yuksel          	Barton	Grace McCartney     	3-6, 6-1, 1-0(2)
20190913	414248	515678	N	C-16	Limestone	Camille Haus        	Erskine	Grace Coleman       	6-0, 6-0
20190913	499109	495116	N	   F	Southern Wesleyan	Iva Jankovic        	North Greenville	Jhovana Brena       	7-5, 4-6, 1-0(7)
20190913	495116	515700	N	  SF	North Greenville	Jhovana Brena       	Emmanuel (GA)	Selina Donecker     	6-4, 6-1
20190913	499109	515663	N	  SF	Southern Wesleyan	Iva Jankovic        	Barton	Eimear Maher        	2-6, 7-6(4), 1-0(11)
20190913	515663	445425	N	  QF	Barton	Eimear Maher        	Erskine	Eileen Rickert      	7-6(6), 6-2
20190913	515700	493663	N	  QF	Emmanuel (GA)	Selina Donecker     	Belmont Abbey	Carlie Davis        	6-0, 6-0
20190913	495116	515666	N	  QF	North Greenville	Jhovana Brena       	Southern Wesleyan	Noemi Romero        	3-6, 6-2, 1-0(9)
20190913	499109	403128	N	  QF	Southern Wesleyan	Iva Jankovic        	Belmont Abbey	Erica Dorn          	6-4, 6-1
20190913	515663	510392	N	  16	Barton	Eimear Maher        	Belmont Abbey	Sylvia Goldsmith    	4-6, 6-4, 1-0(11)
20190913	403128	498871	N	  16	Belmont Abbey	Erica Dorn          	Emmanuel (GA)	Lauren Castillon    	6-4, 6-3
20190913	493663	498010	N	  16	Belmont Abbey	Carlie Davis        	Mount Olive	Deike Schipper      	7-5, 6-3
20190913	515700	515665	N	  16	Emmanuel (GA)	Selina Donecker     	Southern Wesleyan	Paulina Jankun      	6-4, 6-0
20190913	445425	498012	N	  16	Erskine	Eileen Rickert      	Mount Olive	Maria Impalea       	5-7, 6-4, 1-0(3)
20190913	495116	461809	N	  16	North Greenville	Jhovana Brena       	Limestone	Alison Walsh        	5-7, 6-2, 1-0(9)
20190913	499109	391013	N	  16	Southern Wesleyan	Iva Jankovic        	Belmont Abbey	Blair Boatright     	7-6(4), 3-6, 1-0(7)
20190913	515666	491653	N	  16	Southern Wesleyan	Noemi Romero        	Emmanuel (GA)	Marta Rozados       	6-4, 1-6, 1-0(7)
20190913	391013	498008	N	  32	Belmont Abbey	Blair Boatright     	Mount Olive	Carmen Espinos      	6-1, 6-3
20190913	493663	441579	N	  32	Belmont Abbey	Carlie Davis        	Limestone	Felicitas Picinini  	4-6, 6-4, 1-0(7)
20190913	510392	515699	N	  32	Belmont Abbey	Sylvia Goldsmith    	Emmanuel (GA)	Julia Ramos         	6-2, 6-3
20190913	515700	460075	N	  32	Emmanuel (GA)	Selina Donecker     	Barton	Ada Vargas          	6-7(7), 6-3, 1-0(9)
20190913	498012	443925	N	  32	Mount Olive	Maria Impalea       	Limestone	Alexis Ramirez      	6-1, 6-0
20190913	515666	493664	N	  32	Southern Wesleyan	Noemi Romero        	Belmont Abbey	Genesis Gonzales    	6-1, 6-0
20190913	461809	465871	N	  32	Limestone	Alison Walsh        	Belmont Abbey	Morgan Zahnd        	6-0, 6-1
20190913	510392	460075	N	C-QF	Belmont Abbey	Sylvia Goldsmith    	Barton	Ada Vargas          	6-3, 6-1
20190913	465871	493664	N	C-QF	Belmont Abbey	Morgan Zahnd        	Belmont Abbey	Genesis Gonzales    	6-1, 6-0
20190913	515665	498010	N	C-QF	Southern Wesleyan	Paulina Jankun      	Mount Olive	Deike Schipper      	6-7(6), 6-3, 1-0(5)
20190913	460075	498012	N	C-16	Barton	Ada Vargas          	Mount Olive	Maria Impalea       	6-4, 4-6, 1-0(2)
20190913	465871	498871	N	C-16	Belmont Abbey	Morgan Zahnd        	Emmanuel (GA)	Lauren Castillon    	6-3, 6-3
20190913	510392	441579	N	C-16	Belmont Abbey	Sylvia Goldsmith    	Limestone	Felicitas Picinini  	6-1, 2-1
20190913	491653	498008	N	C-16	Emmanuel (GA)	Marta Rozados       	Mount Olive	Carmen Espinos      	6-1, 6-4
20190913	498010	515699	N	C-16	Mount Olive	Deike Schipper      	Emmanuel (GA)	Julia Ramos         	6-0, 6-1
20190913	515665	443925	N	C-16	Southern Wesleyan	Paulina Jankun      	Limestone	Alexis Ramirez      	6-0, 6-0
20190913	515677	498011	N	   F	Emmanuel (GA)	Kristina Khmelevskaia	Mount Olive	Rosario Bove        	7-5, 6-2
20190913	515697	515677	N	  SF	Emmanuel (GA)	Zyanya Rogel        	Emmanuel (GA)	Kristina Khmelevskaia	7-6(6), 4-6, 1-0(5)
20190913	498011	515921	N	  SF	Mount Olive	Rosario Bove        	Southern Wesleyan	Torrienne Emery     	6-4, 6-2
20190913	515677	511034	N	  QF	Emmanuel (GA)	Kristina Khmelevskaia	Mount Olive	Abigail Agra        	6-0, 6-2
20190913	515697	510391	N	  QF	Emmanuel (GA)	Zyanya Rogel        	Belmont Abbey	Sophia Boatright    	6-3, 6-1
20190913	498011	491654	N	  QF	Mount Olive	Rosario Bove        	Emmanuel (GA)	Ingrid Martinez     	6-0, 6-2
20190913	515921	517347	N	  QF	Southern Wesleyan	Torrienne Emery     	Limestone	Luana Hermes        	7-6(2), 1-6, 1-0(7)
20190913	491654	513637	N	  16	Emmanuel (GA)	Ingrid Martinez     	North Greenville	Sarah Rafferty      	6-0, 6-0
20190913	515677	515920	N	  16	Emmanuel (GA)	Kristina Khmelevskaia	Southern Wesleyan	Lydia Kovats        	6-3, 6-1
20190913	511034	495120	N	  16	Mount Olive	Abigail Agra        	North Greenville	Bethany Tankersley  	6-3, 6-1
20190913	515921	493669	N	  16	Southern Wesleyan	Torrienne Emery     	Belmont Abbey	Alexandria Smith    	7-6(4), 6-1
20190913	510391	493669	N	C-QF	Belmont Abbey	Sophia Boatright    	Belmont Abbey	Alexandria Smith    	6-2, 6-1
20190913	511034	513637	N	C-QF	Mount Olive	Abigail Agra        	North Greenville	Sarah Rafferty      	6-0, 6-0
20190913	515920	491654	N	C-QF	Southern Wesleyan	Lydia Kovats        	Emmanuel (GA)	Ingrid Martinez     	6-1, 6-2
20190913	515920	495120	N	C-16	Southern Wesleyan	Lydia Kovats        	North Greenville	Bethany Tankersley  	6-1, 6-3
20190913	513489	444734	A	   1	Baruch	Hailey Feuer        	Farmingdale State	Kayla Reidy         	6-0, 6-0
20190913	486792	513482	H	   2	Farmingdale State	Rosa Lettieri       	Baruch	Justina Camaj       	6-2, 6-3
20190913	509199	503673	H	   3	Farmingdale State	Anastasia Hoffman   	Baruch	Lauren Kraker       	6-4, 4-6, 1-0
20190913	486791	444537	H	   4	Farmingdale State	Nicole Tzanetos     	Baruch	Lejla Redzematovic  	6-1, 7-5
20190913	486796	513487	H	   5	Farmingdale State	Nicole Ferguson     	Baruch	Regina Kelley       	6-4, 6-3
20190913	429736	387135	H	   6	Farmingdale State	Julia Marino        	Baruch	Regina Avrutis      	7-5, 6-4
20190913	510048	423659	H	   1	Carthage	Giana Apostoli      	Carroll (WI)	Grace Krueger       	6-4, 6-2
20190913	510055	512162	H	   2	Carthage	Jenn Ptak           	Carroll (WI)	Ashley Labelle      	6-2, 6-1
20190913	486369	512164	H	   3	Carthage	Samantha Ramsey     	Carroll (WI)	Carolyn Merkatoris  	6-2, 6-2
20190913	510047	512153	H	   4	Carthage	Rachel Anderson     	Carroll (WI)	Maya Gaedtke        	2-6, 6-4, 1-0(13)
20190913	486370	425464	H	   5	Carthage	Nia Pham            	Carroll (WI)	Lora Leach          	6-4, 6-1
20190913	510057	512150	H	   6	Carthage	Sierra Sonnemaker   	Carroll (WI)	Erika Bosman        	6-2, 6-1
20190913	422151	498577	N	   1	Colorado Mesa	Kristen Kirby       	UTPB	Melissa Ariza       	6-1, 6-2
20190913	511021	443898	N	   2	Colorado Mesa	Laura Alsing        	UTPB	Julia Ramalho       	6-0, 6-2
20190913	438899	392767	N	   3	Colorado Mesa	Rebecca Osterberg   	UTPB	Maria Briones       	6-4, 1-6, 1-0
20190913	394835	513450	N	   4	Colorado Mesa	Carolena Campos     	UTPB	Monika Cantu        	6-0, 6-2
20190913	513448	486565	N	   5	UTPB	Krystal Smith       	Colorado Mesa	Maike Waldburger    	6-3, 7-6(3)
20190913	486566	491847	N	   6	Colorado Mesa	Lauren Thomas       	UTPB	Anastasia Obreque   	6-2, 6-0
20190913	422151	458999	N	   1	Colorado Mesa	Kristen Kirby       	Nebraska - Kearney	Zhanel Turarbek     	6-3, 6-4
20190913	511021	514370	N	   2	Colorado Mesa	Laura Alsing        	Nebraska - Kearney	Trang Tran          	6-2, 6-2
20190913	514368	438899	N	   3	Nebraska - Kearney	Anastasia Kuzevanova	Colorado Mesa	Rebecca Osterberg   	6-3, 6-1
20190913	485179	394835	N	   4	Nebraska - Kearney	Fidan Ibrahimova    	Colorado Mesa	Carolena Campos     	6-2, 6-4
20190913	514369	486565	N	   5	Nebraska - Kearney	Brooklyn Hunter     	Colorado Mesa	Maike Waldburger    	6-3, 6-3
20190913	436376	486566	N	   6	Nebraska - Kearney	Claire Neil         	Colorado Mesa	Lauren Thomas       	6-2, 6-0
20190913	511920	428060	N	   1	Metropolitan State	Brooklyn Ross       	Fort Hays State	Natalie Lubbers     	6-0, 6-1
20190913	511917	435195	N	   2	Metropolitan State	Gala Castello       	Fort Hays State	Macy Moyers         	6-1, 6-0
20190913	511918	404289	N	   3	Metropolitan State	Kayla Myburgh       	Fort Hays State	Ellea Ediger        	6-0, 6-2
20190913	464269	511035	N	   5	Metropolitan State	Ainsley Winterrowd  	Fort Hays State	Grace Holgerson     	6-2, 6-2
20190913	435898	440566	A	   1	Nazareth	Maeleh Nadeau       	Alfred	Tori Pellegrino     	7-5, 7-6(6)
20190913	504206	490948	H	   2	Alfred	Lauren Boshart      	Nazareth	Lauren Carr         	6-2, 6-4
20190913	490976	452679	A	   3	Nazareth	Brooke Murphy       	Alfred	Amber Smith         	6-4, 6-6
20190913	458306	512226	A	   4	Nazareth	Marissa Towers      	Alfred	Kailey Reyes        	7-6(4), 5-7
20190913	490952	512225	A	   5	Nazareth	Caroline Breitweiser	Alfred	Madison Palmer      	6-2, 6-4
20190913	490951	512228	A	   6	Nazareth	Caroline Keegan     	Alfred	Isabelle Benoit     	6-2, 6-1
20190913	463539	437104	H	   1	UW Eau Claire	Natalie Wijesinghe  	UW Whitewater	Paige Nierman       	6-4, 6-3
20190913	486195	398657	A	   2	UW Whitewater	Olivia Kraft        	UW Eau Claire	Emily Cooper        	6-2, 6-1
20190913	439370	488766	A	   3	UW Whitewater	Sabrina Palavra     	UW Eau Claire	Lindsey Henderson   	6-1, 6-3
20190913	486196	511663	A	   4	UW Whitewater	Jessica Minkov      	UW Eau Claire	Elaine Franta       	6-2, 6-1
20190913	452510	488769	A	   5	UW Whitewater	Madeline Slicker    	UW Eau Claire	Alexa Brooks        	6-4, 6-2
20190913	486193	488768	A	   6	UW Whitewater	Elsie Ha            	UW Eau Claire	Emma Barnd          	6-0, 6-1
20190913	393259	460497	H	   1	Wheaton (IL)	Claire Browning     	Edgewood	Sydney Verbauwhede  	6-4, 6-2
20190913	426902	395149	H	   2	Wheaton (IL)	Emme Lindquist      	Edgewood	Alyssa Carew        	6-4, 6-1
20190913	489559	494056	H	   3	Wheaton (IL)	Claire Dibble       	Edgewood	Kai Heineman        	6-0, 6-1
20190913	407958	513061	H	   4	Wheaton (IL)	Nicole Freeman      	Edgewood	Ally Verbauwhede    	6-2, 6-4
20190913	512471	441567	H	   5	Wheaton (IL)	Abygale Ahn         	Edgewood	Alicia Picard       	6-2, 6-3
20190913	489560	401167	H	   6	Wheaton (IL)	Bethany Hoogerheide 	Edgewood	Lydia Dean          	6-2, 6-4
20190913	488053	413221	A	   1	Dallas Baptist	Kate Daugherty      	CSU-Pueblo	Kali Hamilton       	6-0, 6-0
20190913	488050	432280	A	   2	Dallas Baptist	Taylor Leslie       	CSU-Pueblo	Sarah Megilligan    	5-2, 6-1
20190913	395351	513466	A	   3	Dallas Baptist	Adriana Carpenter   	CSU-Pueblo	Tilly Blasdale      	3-0
20190913	511217	513469	A	   4	Dallas Baptist	Genie Hernandez     	CSU-Pueblo	Marissa Sena        	6-1, 6-3
20190913	511216	501105	A	   5	Dallas Baptist	Ashton Wilfong      	CSU-Pueblo	Katherine Ambrose   	6-2, 6-2
20190913	387062	513471	A	   6	Dallas Baptist	Devon Austin-Canning	CSU-Pueblo	Alyssa Wells        	6-1, 6-3
20190913	413221	492496	H	   1	CSU-Pueblo	Kali Hamilton       	Dixie State	Maria Isabel Heras  	7-5, 6-4
20190913	514830	432280	A	   2	Dixie State	Alexandra Hildreth  	CSU-Pueblo	Sarah Megilligan    	6-4, 6-1
20190913	499164	501272	A	   3	Dixie State	Megan Lynch         	CSU-Pueblo	Emily Sproston      	7-6(6), 6-0
20190913	514829	501105	A	   4	Dixie State	Emma Templeman      	CSU-Pueblo	Katherine Ambrose   	6-3
20190913	499163	513469	A	   5	Dixie State	Juliana Honczaruk   	CSU-Pueblo	Marissa Sena        	6-1, 6-0
20190913	514831	513471	A	   6	Dixie State	Katelyn Longson     	CSU-Pueblo	Alyssa Wells        	6-2, 6-0
20190913	513998	430120	A	   1	Brenau	Elyse Lavender      	Milligan	Minda Martin        	6-0, 6-0
20190913	495745	426695	A	   2	Brenau	Juana Zambrano      	Milligan	Karson Light        	6-0, 6-1
20190913	396514	502383	A	   3	Brenau	Peeraya Charoensirisutthikul	Milligan	McKenzie Grady      	6-0, 6-0
20190913	513995	441179	A	   4	Brenau	Bianca Andersen     	Milligan	Marlaina Peterson   	6-2, 6-4
20190913	513996	515717	A	   5	Brenau	Ronja Kramer        	Milligan	Kaitlin Barrett     	6-0, 6-0
20190913	502426	513997	H	   6	Milligan	Rachel Dove         	Brenau	Natalie Bowen       	6-2, 6-2
20190913	513872	498264	A	   1	West Liberty	Ericka Nathalia Valencia Guzman	Washington & Jefferson	Maya Krishnasamy    	6-4, 6-1
20190913	513856	514256	A	   2	West Liberty	Gemma Cliffe        	Washington & Jefferson	Isabella Goldman    	6-2, 6-1
20190913	488176	498259	A	   3	West Liberty	Anita Ponti         	Washington & Jefferson	Megan Berard        	6-2, 6-1
20190913	488178	498258	A	   4	West Liberty	Luisa Agudelo       	Washington & Jefferson	Jade Annaldo        	6-0, 6-1
20190913	438391	498267	A	   5	West Liberty	Alexandra Olson     	Washington & Jefferson	Caitlin Shellhamer  	6-3, 6-2
20190913	513855	498262	A	   6	West Liberty	Katherine Loader    	Washington & Jefferson	Vanesa Hyde         	6-0, 6-2
20190913	488053	442549	N	   1	Dallas Baptist	Kate Daugherty      	Metropolitan State	Tabitha Porter      	6-4, 6-1
20190913	511920	488050	N	   2	Metropolitan State	Brooklyn Ross       	Dallas Baptist	Taylor Leslie       	6-2, 5-7, 6-4
20190913	490468	395351	N	   3	Metropolitan State	Helena Steenberg    	Dallas Baptist	Adriana Carpenter   	7-6(5), 2-6, 6-4
20190913	511917	511217	N	   4	Metropolitan State	Gala Castello       	Dallas Baptist	Genie Hernandez     	6-3, 6-1
20190913	511918	511216	N	   5	Metropolitan State	Kayla Myburgh       	Dallas Baptist	Ashton Wilfong      	6-4, 4-6, 6-3
20190913	486848	410716	A	   1	Roosevelt	Gina Odisho         	Elmhurst	Ysabel Gonzaga      	
20190913	516914	496082	H	   1	Dominican (IL)	Juliana Neiza       	CUC	Callie Strayer      	6-4, 6-3
20190913	418902	516913	A	   2	CUC	Natalie Jensen      	Dominican (IL)	Julia Hochstatter   	6-4, 6-4
20190913	418907	516911	A	   3	CUC	Taylor Jensen       	Dominican (IL)	Maya Banks          	6-3, 6-0
20190913	408697	516912	A	   4	CUC	Hannah Gallup       	Dominican (IL)	Alexis Hoskins      	0-6, 7-5, 1-0(7)
20190913	515497	496084	A	   5	CUC	Michelle Nankap     	Dominican (IL)	Evelyn Garcia       	6-0, 6-3
20190913	464112	496085	A	   6	CUC	Mandie Wilson       	Dominican (IL)	Evelyn Silva        	6-0, 6-3
20190913	458999	492496	N	   1	Nebraska - Kearney	Zhanel Turarbek     	Dixie State	Maria Isabel Heras  	6-1, 7-5
20190913	514370	514830	N	   2	Nebraska - Kearney	Trang Tran          	Dixie State	Alexandra Hildreth  	7-5, 7-5
20190913	514368	499164	N	   3	Nebraska - Kearney	Anastasia Kuzevanova	Dixie State	Megan Lynch         	4-6, 6-3, 1-0(8)
20190913	514829	485179	N	   4	Dixie State	Emma Templeman      	Nebraska - Kearney	Fidan Ibrahimova    	6-3, 6-1
20190913	499163	514369	N	   5	Dixie State	Juliana Honczaruk   	Nebraska - Kearney	Brooklyn Hunter     	6-0, 6-4
20190913	514831	436376	N	   6	Dixie State	Katelyn Longson     	Nebraska - Kearney	Claire Neil         	7-5, 6-3
20190913	516319	486770	A	   1	Harford (MD)	Alizee Ripolles     	Catholic	Brooke Simonson     	6-0, 7-6(4)
20190913	498290	398414	A	   2	Harford (MD)	Paula Martinez      	Catholic	Grace Connell       	6-4, 6-2
20190913	490893	404359	A	   3	Harford (MD)	Faith Hill          	Catholic	Lauren Edwards      	7-5, 6-3
20190913	514475	502208	H	   4	Catholic	Hannah Scali        	Harford (MD)	Kelly Hudak         	6-4, 7-5
20190913	490894	486777	A	   5	Harford (MD)	Camila Lopez        	Catholic	Olivia Sensenbrenner	6-3, 7-5
20190913	495061	516321	H	   6	Catholic	Kathleen OConnell   	Harford (MD)	Jaqui Zorzi         	6-0, 6-3
